epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
157,29.977144,7.26363276e-02,5.50884264e-02,9.96970655e-02,1.06527345e-01,1.06862635e-01,1.94570806e-02,1.19986603e-01,1.58684526e-02,5.00000000e-04
158,29.417497,7.85825246e-02,5.94467180e-02,6.33725292e-02,6.69393530e-02,1.05679855e-01,1.96180153e-02,9.99428825e-02,1.54938134e-02,5.00000000e-04
159,29.434704,7.54415899e-02,5.69592401e-02,6.63486716e-02,6.91864391e-02,1.03362044e-01,1.93819928e-02,9.48409775e-02,1.57950578e-02,5.00000000e-04
160,29.877780,7.14988930e-02,5.40603913e-02,6.44794801e-02,6.77177301e-02,1.03249208e-01,1.93274582e-02,9.68949881e-02,1.53930304e-02,5.00000000e-04
161,30.138829,7.37789644e-02,5.57847211e-02,7.49077104e-02,7.86111282e-02,1.05385944e-01,1.93184796e-02,1.08390960e-01,1.54921129e-02,5.00000000e-04
162,30.187389,8.10416233e-02,6.12011096e-02,7.18248145e-02,7.63201118e-02,1.08071496e-01,1.94101385e-02,1.10243184e-01,1.59420735e-02,5.00000000e-04
163,29.557566,7.39186633e-02,5.58893509e-02,7.09469396e-02,7.44190252e-02,1.06867020e-01,1.93872431e-02,1.07731430e-01,1.54978372e-02,5.00000000e-04
164,30.590746,7.43781581e-02,5.63179784e-02,1.11632641e-01,1.16110221e-01,1.06340200e-01,1.95199665e-02,1.13224292e-01,1.57186973e-02,5.00000000e-04
165,30.497109,7.99922606e-02,6.05850589e-02,6.28591411e-02,6.64402379e-02,1.04432310e-01,1.93341791e-02,1.04368298e-01,1.54130636e-02,5.00000000e-04
166,30.706780,7.44269407e-02,5.62606994e-02,8.57290510e-02,8.96646372e-02,1.05347379e-01,1.93917802e-02,1.06234790e-01,1.55533981e-02,5.00000000e-04
167,30.502555,7.14582187e-02,5.40363548e-02,7.74055938e-02,8.12517074e-02,1.01631028e-01,1.91269793e-02,9.87878309e-02,1.53120863e-02,5.00000000e-04
168,30.172824,7.37063533e-02,5.57508987e-02,7.23551066e-02,7.54555761e-02,1.07199129e-01,1.93371511e-02,1.03778676e-01,1.56944659e-02,5.00000000e-04
169,30.441962,7.55516544e-02,5.71247421e-02,5.96641303e-02,6.24430799e-02,1.06960263e-01,1.95440324e-02,9.57386938e-02,1.58582752e-02,5.00000000e-04
170,29.548143,7.34936920e-02,5.56447897e-02,6.25688215e-02,6.59929234e-02,1.02031806e-01,1.93987537e-02,1.04571204e-01,1.56111066e-02,5.00000000e-04
171,28.839905,7.29451849e-02,5.49582557e-02,9.03832627e-02,9.39716634e-02,1.00796122e-01,1.93456953e-02,9.68805601e-02,1.53158646e-02,5.00000000e-04
172,28.621722,7.76381801e-02,5.85087803e-02,7.63993637e-02,7.97570996e-02,1.01744170e-01,1.91215106e-02,9.75299589e-02,1.55256086e-02,5.00000000e-04
173,28.739196,7.40631162e-02,5.59700838e-02,7.57619624e-02,8.03459083e-02,1.05793221e-01,1.93787618e-02,9.76205838e-02,1.52901543e-02,5.00000000e-04
174,28.967032,7.16343152e-02,5.40455947e-02,6.62403951e-02,6.93808348e-02,1.01756919e-01,1.90898786e-02,1.05368245e-01,1.52116146e-02,5.00000000e-04
175,28.922482,7.12861978e-02,5.38550047e-02,7.42039119e-02,7.78911651e-02,1.02367294e-01,1.92827692e-02,1.09120557e-01,1.54577222e-02,5.00000000e-04
176,29.551093,7.63983454e-02,5.77563333e-02,6.88596377e-02,7.21026189e-02,1.00836579e-01,1.90693831e-02,9.66002875e-02,1.52551674e-02,5.00000000e-04
177,30.765670,7.19763753e-02,5.42950000e-02,7.13284923e-02,7.51638141e-02,1.03219423e-01,1.91319375e-02,1.07870873e-01,1.55143534e-02,5.00000000e-04
178,30.486993,7.68922311e-02,5.80762901e-02,6.67572204e-02,6.99361595e-02,1.02892365e-01,1.93704290e-02,9.75779603e-02,1.54972797e-02,5.00000000e-04
179,30.330711,7.32225031e-02,5.53939550e-02,7.60863317e-02,7.92902047e-02,1.01947029e-01,1.94196800e-02,9.86920090e-02,1.57795896e-02,5.00000000e-04
180,30.503828,7.07862768e-02,5.35207699e-02,6.77196834e-02,7.14779300e-02,1.06392049e-01,1.95748420e-02,9.83860805e-02,1.57159601e-02,5.00000000e-04
181,30.551609,7.36059313e-02,5.57254507e-02,1.17912384e-01,1.24169335e-01,1.06357589e-01,1.96576406e-02,1.06301468e-01,1.57002204e-02,5.00000000e-04
182,30.354933,7.50332444e-02,5.66837552e-02,8.20608078e-02,8.55421198e-02,1.03351106e-01,1.95385683e-02,1.21366993e-01,1.55693533e-02,5.00000000e-04
183,29.230999,7.42860890e-02,5.61253928e-02,6.29576683e-02,6.65359558e-02,1.05323156e-01,1.95396503e-02,9.56890967e-02,1.54995137e-02,5.00000000e-04
184,30.699070,7.37158034e-02,5.56524138e-02,8.20024099e-02,8.59593648e-02,1.05578279e-01,1.95774900e-02,9.63654163e-02,1.59528704e-02,5.00000000e-04
185,30.813135,7.27655547e-02,5.48036885e-02,5.86196647e-02,6.19757500e-02,1.04568293e-01,1.94134715e-02,1.06516814e-01,1.56203124e-02,5.00000000e-04
186,29.885594,7.47671562e-02,5.64874675e-02,6.49544646e-02,6.84551406e-02,1.04516140e-01,1.94590787e-02,9.84404039e-02,1.57126809e-02,5.00000000e-04
187,29.452645,7.05649538e-02,5.30989912e-02,7.56040450e-02,7.87536214e-02,1.03376984e-01,1.95072148e-02,1.02118090e-01,1.55648397e-02,5.00000000e-04
188,29.209027,7.27171655e-02,5.48038820e-02,6.09825884e-02,6.36933082e-02,1.06573763e-01,1.94241546e-02,1.03315588e-01,1.60783337e-02,5.00000000e-04
189,28.666250,8.06466620e-02,6.09468851e-02,7.58131868e-02,8.00027239e-02,1.10317855e-01,1.99367118e-02,1.07006961e-01,1.61064611e-02,5.00000000e-04
190,30.451820,7.20708014e-02,5.43274154e-02,8.36472745e-02,8.76044153e-02,1.04257342e-01,1.99530352e-02,1.06013780e-01,1.56831791e-02,5.00000000e-04
191,31.040325,7.00785631e-02,5.27507887e-02,5.82068854e-02,6.12652456e-02,1.02975285e-01,1.95242123e-02,1.03971708e-01,1.55386807e-02,5.00000000e-04
192,30.461290,7.23605999e-02,5.46730553e-02,6.88298727e-02,7.22225920e-02,1.06093940e-01,1.93975739e-02,1.19837686e-01,1.55571629e-02,5.00000000e-04
193,29.930437,7.74647431e-02,5.85242191e-02,6.49353781e-02,6.92482986e-02,1.06866554e-01,1.94976238e-02,1.14362536e-01,1.55246927e-02,5.00000000e-04
194,29.769649,7.44698184e-02,5.62538206e-02,6.02522642e-02,6.31905777e-02,1.01718928e-01,1.94939860e-02,1.09255710e-01,1.55980239e-02,5.00000000e-04
195,29.535258,7.49174083e-02,5.64929558e-02,6.76311493e-02,7.08911480e-02,1.03380430e-01,1.96998923e-02,9.73711106e-02,1.56749998e-02,5.00000000e-04
196,28.970129,7.30569540e-02,5.51120607e-02,7.70755471e-02,8.01045283e-02,1.04366714e-01,1.95572368e-02,1.13493818e-01,1.57199389e-02,5.00000000e-04
197,28.930228,7.70619414e-02,5.81053146e-02,1.01111231e-01,1.05090533e-01,1.06089489e-01,1.96481779e-02,1.31595812e-01,1.58360623e-02,5.00000000e-04
198,29.424859,7.43639653e-02,5.61043941e-02,6.91005574e-02,7.21484131e-02,1.08256760e-01,1.96638105e-02,1.17389297e-01,1.56884292e-02,5.00000000e-04
199,29.292711,7.28906744e-02,5.49428098e-02,6.38969681e-02,6.69617793e-02,1.03402847e-01,1.94600237e-02,9.61708257e-02,1.57221233e-02,2.50000000e-04
200,30.794155,6.44860119e-02,4.87400158e-02,6.05519290e-02,6.31870304e-02,8.38217946e-02,1.89138795e-02,8.29657114e-02,1.48009170e-02,2.50000000e-04
201,31.453664,6.15861620e-02,4.63482006e-02,5.71452884e-02,6.02443712e-02,8.24450638e-02,1.83102431e-02,8.11614326e-02,1.45347224e-02,2.50000000e-04
202,30.987781,6.54085377e-02,4.90926832e-02,5.64398863e-02,5.89954020e-02,8.12572073e-02,1.81224137e-02,8.83704937e-02,1.44961830e-02,2.50000000e-04
203,31.308078,6.06423449e-02,4.55935701e-02,5.76340051e-02,6.00901146e-02,8.07913774e-02,1.79346619e-02,8.16041318e-02,1.42703760e-02,2.50000000e-04
204,30.853803,6.33481443e-02,4.76449732e-02,5.81985283e-02,6.09667744e-02,8.05788421e-02,1.78328479e-02,8.26560833e-02,1.41418509e-02,2.50000000e-04
205,30.614056,6.10448556e-02,4.59147680e-02,5.81450174e-02,6.11242621e-02,7.82144437e-02,1.77108301e-02,8.25618031e-02,1.39953717e-02,2.50000000e-04
206,31.388268,6.41169611e-02,4.83625265e-02,5.36964089e-02,5.63725234e-02,8.04825626e-02,1.76130058e-02,8.02466342e-02,1.40068938e-02,2.50000000e-04
207,32.128041,6.27854183e-02,4.73317864e-02,6.77264680e-02,7.05440228e-02,8.04931406e-02,1.76872179e-02,8.31429721e-02,1.41870423e-02,2.50000000e-04
208,32.372099,6.31821631e-02,4.75156894e-02,5.75563491e-02,6.08537474e-02,7.96936253e-02,1.75488292e-02,8.11079194e-02,1.40698710e-02,2.50000000e-04
209,30.993549,6.25315408e-02,4.70927319e-02,5.24523837e-02,5.52689902e-02,8.01763399e-02,1.74931448e-02,8.42605744e-02,1.40979014e-02,2.50000000e-04
210,31.044961,6.18608602e-02,4.66310875e-02,7.92283702e-02,8.22564549e-02,8.01259691e-02,1.76281493e-02,8.37973442e-02,1.41043839e-02,2.50000000e-04
211,32.041724,6.64712289e-02,5.00134017e-02,6.23369840e-02,6.51972949e-02,8.09756956e-02,1.77162206e-02,8.61696050e-02,1.41874927e-02,2.50000000e-04
212,30.222358,6.20987395e-02,4.67646540e-02,5.63657075e-02,5.95252046e-02,7.94039597e-02,1.76022830e-02,8.22891006e-02,1.41591483e-02,2.50000000e-04
213,30.204247,6.26493643e-02,4.73068865e-02,5.25211164e-02,5.54320327e-02,7.82105869e-02,1.77146369e-02,8.06895711e-02,1.40391705e-02,2.50000000e-04
214,30.696023,5.96864682e-02,4.49217971e-02,5.54485825e-02,5.78932551e-02,7.70248616e-02,1.75419148e-02,8.48246238e-02,1.40871881e-02,2.50000000e-04
215,31.452213,6.15245030e-02,4.61902468e-02,6.03617801e-02,6.32312373e-02,7.88273670e-02,1.75446392e-02,8.36091408e-02,1.40327892e-02,2.50000000e-04
216,31.288374,6.13459955e-02,4.62484913e-02,6.19854697e-02,6.45898674e-02,7.68996388e-02,1.75107984e-02,8.20376289e-02,1.41312535e-02,2.50000000e-04
217,31.217773,5.95006919e-02,4.47417892e-02,7.07927124e-02,7.39699110e-02,7.78972685e-02,1.76558181e-02,8.73327161e-02,1.41989948e-02,2.50000000e-04
218,31.057393,5.99833980e-02,4.50506784e-02,7.56370737e-02,7.88770023e-02,7.80158912e-02,1.76787618e-02,7.58660341e-02,1.40226858e-02,2.50000000e-04
219,30.953764,6.05804228e-02,4.55734030e-02,5.66025798e-02,5.89008969e-02,7.75005411e-02,1.75991618e-02,8.05986213e-02,1.39411945e-02,2.50000000e-04
220,31.605454,6.19197924e-02,4.64527962e-02,7.00018356e-02,7.36905016e-02,7.74225509e-02,1.75607040e-02,7.96293889e-02,1.39752760e-02,2.50000000e-04
221,31.218278,5.97442720e-02,4.48525641e-02,5.98088559e-02,6.23624456e-02,7.73697769e-02,1.75150344e-02,7.69878397e-02,1.40049099e-02,2.50000000e-04
222,31.034077,6.13282135e-02,4.61503195e-02,6.17130149e-02,6.45721480e-02,7.93643558e-02,1.77580699e-02,8.20627973e-02,1.41689988e-02,2.50000000e-04
223,30.567378,6.31251379e-02,4.74206278e-02,5.41919488e-02,5.70503752e-02,7.98755089e-02,1.77982032e-02,7.70572335e-02,1.41029815e-02,2.50000000e-04
224,31.370158,6.08884457e-02,4.58271622e-02,7.42252407e-02,7.71580873e-02,7.79604065e-02,1.75829216e-02,7.83736164e-02,1.41073480e-02,2.50000000e-04
225,30.305242,6.20459857e-02,4.66570009e-02,7.84075947e-02,8.19226521e-02,7.90800416e-02,1.76516493e-02,8.71738613e-02,1.41375563e-02,2.50000000e-04
226,29.900103,6.21288084e-02,4.66389074e-02,6.11406496e-02,6.39204390e-02,7.68977262e-02,1.76246388e-02,8.94826316e-02,1.40965820e-02,2.50000000e-04
227,29.877615,6.07764513e-02,4.57075367e-02,6.05000768e-02,6.26958167e-02,7.75604866e-02,1.76391835e-02,7.94191742e-02,1.40066580e-02,2.50000000e-04
228,30.364893,5.97318995e-02,4.49492753e-02,5.43027015e-02,5.65646669e-02,7.63032473e-02,1.76558897e-02,7.84897884e-02,1.41536916e-02,2.50000000e-04
229,31.298364,6.14644182e-02,4.60943736e-02,5.67765967e-02,5.95699179e-02,7.70612841e-02,1.77026985e-02,8.09610204e-02,1.41729559e-02,2.50000000e-04
230,31.690247,6.31771486e-02,4.73924402e-02,6.02335811e-02,6.29288698e-02,7.79098642e-02,1.77522215e-02,7.74070564e-02,1.41436638e-02,2.50000000e-04
231,31.399385,6.63867520e-02,4.98990405e-02,5.60578733e-02,5.87040778e-02,7.68108594e-02,1.77419495e-02,7.54154504e-02,1.42370099e-02,2.50000000e-04
232,31.001900,6.08843223e-02,4.57697690e-02,5.44122621e-02,5.73021083e-02,7.78787318e-02,1.78642806e-02,7.88594511e-02,1.43273072e-02,2.50000000e-04
233,31.989698,6.23081200e-02,4.67880092e-02,5.13834443e-02,5.40167350e-02,7.68280280e-02,1.78030521e-02,7.72686553e-02,1.41145727e-02,2.50000000e-04
234,31.342802,5.85932311e-02,4.40269967e-02,5.34774441e-02,5.59979188e-02,7.58802380e-02,1.77101648e-02,7.95990303e-02,1.42925160e-02,2.50000000e-04
235,31.189376,6.05244053e-02,4.53923404e-02,5.28736329e-02,5.55662740e-02,7.74330659e-02,1.78250331e-02,8.02282315e-02,1.41259458e-02,2.50000000e-04
236,30.973018,5.89363621e-02,4.42786515e-02,5.88310721e-02,6.11853984e-02,7.86457876e-02,1.76398130e-02,8.11520020e-02,1.41793803e-02,2.50000000e-04
237,30.790575,6.01683253e-02,4.52921249e-02,5.61298311e-02,5.85393810e-02,7.67655354e-02,1.76212312e-02,7.84243321e-02,1.40359057e-02,2.50000000e-04
238,31.604583,6.00373146e-02,4.50880448e-02,7.66014238e-02,7.96487167e-02,7.69640672e-02,1.75258424e-02,7.83056193e-02,1.39563876e-02,2.50000000e-04
239,31.482262,5.91906912e-02,4.43846687e-02,6.16985902e-02,6.48691416e-02,7.54575905e-02,1.74241948e-02,8.21483602e-02,1.39692757e-02,2.50000000e-04
240,31.071153,6.22183928e-02,4.66818102e-02,8.69412085e-02,9.06952073e-02,7.88573372e-02,1.75662305e-02,9.30229356e-02,1.42102980e-02,2.50000000e-04
241,30.532549,6.35415629e-02,4.78124923e-02,5.89538336e-02,6.16077001e-02,7.75335183e-02,1.78373306e-02,7.54152615e-02,1.42213719e-02,2.50000000e-04
242,30.367479,6.10599879e-02,4.58184699e-02,5.63704226e-02,5.88772018e-02,7.81851764e-02,1.79289997e-02,7.88279562e-02,1.43837070e-02,2.50000000e-04
243,31.364508,6.08490931e-02,4.56667957e-02,5.61995333e-02,5.94974481e-02,7.73935553e-02,1.79081731e-02,8.16199317e-02,1.42349162e-02,2.50000000e-04
244,31.419579,5.96526420e-02,4.48717936e-02,5.67473930e-02,5.89557061e-02,7.54765926e-02,1.77731248e-02,8.21977770e-02,1.41758223e-02,2.50000000e-04
245,30.946790,5.99667311e-02,4.50248205e-02,5.91144933e-02,6.13594455e-02,7.54937140e-02,1.76637793e-02,9.02929640e-02,1.41391739e-02,2.50000000e-04
246,31.860615,6.06515849e-02,4.54672678e-02,5.52159730e-02,5.77141327e-02,7.58285762e-02,1.75983132e-02,7.82669551e-02,1.41055419e-02,2.50000000e-04
247,31.576716,6.00256378e-02,4.50453253e-02,5.86087243e-02,6.09959852e-02,7.54484510e-02,1.76577285e-02,8.12008029e-02,1.40360338e-02,2.50000000e-04
248,31.602664,6.27238553e-02,4.71227689e-02,5.62451893e-02,5.84876145e-02,7.68587702e-02,1.75971999e-02,7.76137146e-02,1.40733528e-02,2.50000000e-04
249,31.290591,5.85139249e-02,4.40369881e-02,5.16107292e-02,5.45203073e-02,7.72336836e-02,1.75937451e-02,7.47108259e-02,1.40827892e-02,2.50000000e-04
250,31.433306,6.16266503e-02,4.62061779e-02,5.33491436e-02,5.59812586e-02,7.63085345e-02,1.77204227e-02,8.10367814e-02,1.41638015e-02,2.50000000e-04
251,29.811259,6.08264449e-02,4.56983781e-02,5.17168588e-02,5.46412870e-02,7.49120922e-02,1.77218686e-02,8.17790733e-02,1.41911503e-02,2.50000000e-04
252,31.291651,5.92644512e-02,4.44780912e-02,5.66442574e-02,5.97075098e-02,7.76715642e-02,1.78809478e-02,8.21489163e-02,1.43873842e-02,2.50000000e-04
253,31.666401,6.61107702e-02,4.97008682e-02,5.80883573e-02,6.11904901e-02,7.81057539e-02,1.78710871e-02,8.76247482e-02,1.42539681e-02,2.50000000e-04
254,31.424647,6.25918552e-02,4.70664710e-02,5.39573031e-02,5.63068886e-02,7.63144298e-02,1.77451143e-02,8.24129692e-02,1.41181810e-02,2.50000000e-04
255,30.611183,5.84413291e-02,4.39143197e-02,6.83040521e-02,7.11306907e-02,7.63766908e-02,1.76804972e-02,8.07111040e-02,1.40832305e-02,2.50000000e-04
256,31.670785,5.83833829e-02,4.38486830e-02,5.32114886e-02,5.56315611e-02,7.44322966e-02,1.75526455e-02,7.75577871e-02,1.40496971e-02,2.50000000e-04
257,31.527844,6.03271706e-02,4.52176089e-02,5.10502818e-02,5.36232104e-02,7.47406687e-02,1.76318297e-02,7.37629063e-02,1.41093767e-02,2.50000000e-04
258,30.735608,6.07463995e-02,4.55857744e-02,5.28129875e-02,5.53775023e-02,7.54090928e-02,1.76266820e-02,7.38100304e-02,1.41336513e-02,2.50000000e-04
259,30.805055,5.88334651e-02,4.42602462e-02,5.47233705e-02,5.73460952e-02,7.60109010e-02,1.77096999e-02,8.35618701e-02,1.41508790e-02,2.50000000e-04
260,32.030355,6.05569173e-02,4.54110648e-02,5.39930916e-02,5.63606155e-02,7.62306837e-02,1.77091535e-02,7.49707281e-02,1.40969566e-02,2.50000000e-04
261,31.834897,5.98087241e-02,4.49170336e-02,7.04412990e-02,7.35138125e-02,7.67655008e-02,1.77612388e-02,7.88064588e-02,1.42281920e-02,2.50000000e-04
262,31.982099,5.98082488e-02,4.48681425e-02,6.12014716e-02,6.37397704e-02,7.42433864e-02,1.76614707e-02,8.07459782e-02,1.41248705e-02,2.50000000e-04
263,30.327882,6.05831013e-02,4.54807395e-02,5.81229550e-02,6.05877968e-02,7.48599237e-02,1.77380680e-02,8.14497343e-02,1.42788116e-02,2.50000000e-04
264,31.014622,5.91582955e-02,4.44815875e-02,7.52516922e-02,7.85284930e-02,7.61422961e-02,1.77586495e-02,8.15620168e-02,1.42293803e-02,2.50000000e-04
265,30.438052,6.00723015e-02,4.50505761e-02,5.97094691e-02,6.21671341e-02,7.52230278e-02,1.78799150e-02,7.95132658e-02,1.41389777e-02,2.50000000e-04
266,31.317770,5.79168316e-02,4.35056260e-02,5.86668613e-02,6.09997021e-02,7.69465903e-02,1.77524495e-02,7.43667424e-02,1.41720760e-02,2.50000000e-04
267,31.030574,6.06630473e-02,4.54878382e-02,5.30227777e-02,5.57230781e-02,7.48868625e-02,1.77960866e-02,8.02137125e-02,1.41348070e-02,2.50000000e-04
268,30.986759,6.18150759e-02,4.63983673e-02,5.56419982e-02,5.81558174e-02,7.81676815e-02,1.77396152e-02,7.57760807e-02,1.41120007e-02,2.50000000e-04
269,29.779869,6.24301528e-02,4.69205640e-02,5.35293669e-02,5.61255639e-02,7.60163497e-02,1.78766173e-02,7.46075147e-02,1.41985609e-02,2.50000000e-04
270,30.574312,5.98757084e-02,4.50302535e-02,6.03689870e-02,6.31789523e-02,7.43909888e-02,1.77661264e-02,8.08296428e-02,1.41263305e-02,2.50000000e-04
271,30.294510,6.00179119e-02,4.50878556e-02,5.62515875e-02,5.86014168e-02,7.50986844e-02,1.79147439e-02,7.96619813e-02,1.44227832e-02,2.50000000e-04
272,31.626620,5.93536806e-02,4.45917352e-02,6.95819108e-02,7.24166687e-02,7.81306267e-02,1.79406867e-02,8.20140198e-02,1.43394295e-02,2.50000000e-04
273,31.346476,5.81269655e-02,4.35998489e-02,5.61793983e-02,5.90400074e-02,7.61609770e-02,1.79553870e-02,8.00099639e-02,1.43313134e-02,2.50000000e-04
274,31.571580,5.92844225e-02,4.44719855e-02,5.77021457e-02,6.07040724e-02,7.58423341e-02,1.80163052e-02,7.56980146e-02,1.44503885e-02,2.50000000e-04
275,31.033267,6.36313582e-02,4.78696802e-02,6.30601194e-02,6.55977120e-02,7.73260447e-02,1.79927999e-02,8.28385165e-02,1.43914213e-02,2.50000000e-04
276,31.562949,5.99955576e-02,4.50309486e-02,5.29966566e-02,5.53467079e-02,7.55204154e-02,1.80102666e-02,7.94435952e-02,1.43048018e-02,2.50000000e-04
277,31.121806,5.76635403e-02,4.32758704e-02,5.11205252e-02,5.34851106e-02,7.44284324e-02,1.78439194e-02,7.62619497e-02,1.41798915e-02,2.50000000e-04
278,31.600616,5.77453220e-02,4.33651198e-02,5.69935721e-02,5.94481587e-02,7.34691212e-02,1.77612152e-02,7.88753189e-02,1.42042709e-02,2.50000000e-04
279,29.755507,5.87100196e-02,4.40240564e-02,5.08906296e-02,5.32379957e-02,7.37372864e-02,1.77386743e-02,7.42242962e-02,1.40885667e-02,2.50000000e-04
280,28.764361,5.92432638e-02,4.44362753e-02,4.79721099e-02,5.04949060e-02,7.49967112e-02,1.75784695e-02,7.71449334e-02,1.40783339e-02,2.50000000e-04
281,30.284640,5.92681852e-02,4.45205789e-02,5.33617996e-02,5.56471397e-02,7.59391142e-02,1.79282664e-02,7.36583725e-02,1.43544892e-02,2.50000000e-04
282,29.644472,6.14372318e-02,4.60285638e-02,5.50210132e-02,5.75865879e-02,7.48649209e-02,1.79019075e-02,7.28222942e-02,1.42261805e-02,2.50000000e-04
283,29.572286,5.97865183e-02,4.48460655e-02,6.68801069e-02,6.98990917e-02,7.69740819e-02,1.78994070e-02,8.48424626e-02,1.43766272e-02,2.50000000e-04
284,30.704830,5.87206150e-02,4.40834812e-02,6.24575573e-02,6.56620985e-02,7.51878484e-02,1.79370079e-02,8.06614658e-02,1.43878165e-02,2.50000000e-04
285,30.190425,5.89691585e-02,4.42774963e-02,5.11892019e-02,5.38067336e-02,7.50111727e-02,1.80253068e-02,7.49588894e-02,1.44574488e-02,2.50000000e-04
286,30.309576,6.05196586e-02,4.52665940e-02,5.99506010e-02,6.24231862e-02,7.43830102e-02,1.80518957e-02,8.05996779e-02,1.42468793e-02,2.50000000e-04
287,29.996333,5.83705561e-02,4.38005197e-02,5.26911285e-02,5.51416257e-02,7.44459027e-02,1.78721527e-02,8.21346957e-02,1.42523910e-02,2.50000000e-04
288,29.626802,6.05559722e-02,4.54744546e-02,6.05003794e-02,6.29391881e-02,7.68691412e-02,1.78765396e-02,7.55315491e-02,1.43657222e-02,2.50000000e-04
289,29.703093,5.83178715e-02,4.37405625e-02,7.63356004e-02,7.95006400e-02,7.61160839e-02,1.79103732e-02,7.84976289e-02,1.44896177e-02,2.50000000e-04
290,28.826822,5.80481470e-02,4.35685334e-02,5.40681678e-02,5.64015233e-02,7.52067503e-02,1.79894681e-02,7.57704974e-02,1.43811263e-02,2.50000000e-04
291,29.892386,5.88796184e-02,4.41173008e-02,5.98693899e-02,6.27776544e-02,7.58820073e-02,1.80672726e-02,8.79090431e-02,1.45294684e-02,2.50000000e-04
292,30.292863,5.83178954e-02,4.37899825e-02,6.21930857e-02,6.48667104e-02,7.65269582e-02,1.81157788e-02,7.95102953e-02,1.44324073e-02,2.50000000e-04
293,30.522337,5.90177214e-02,4.43653859e-02,5.84123786e-02,6.06179242e-02,7.60453315e-02,1.81760722e-02,7.97368740e-02,1.44955874e-02,2.50000000e-04
294,28.384159,5.84173011e-02,4.38422509e-02,5.98628462e-02,6.21426886e-02,7.67533122e-02,1.80894927e-02,7.56213467e-02,1.44930543e-02,2.50000000e-04
295,28.700219,5.80421860e-02,4.35633338e-02,5.60810063e-02,5.85034644e-02,7.55334219e-02,1.79601594e-02,7.62688227e-02,1.43257822e-02,2.50000000e-04
296,29.448410,5.84797239e-02,4.37845730e-02,5.29852414e-02,5.57411166e-02,7.26297325e-02,1.78286873e-02,8.07635026e-02,1.41362182e-02,2.50000000e-04
297,29.827279,5.77081351e-02,4.32988827e-02,5.41019468e-02,5.64462925e-02,7.37358945e-02,1.78354627e-02,8.19458919e-02,1.42029163e-02,2.50000000e-04
298,29.537184,5.79482563e-02,4.33669620e-02,5.09615073e-02,5.38286772e-02,7.52674418e-02,1.79273374e-02,7.39921097e-02,1.41864603e-02,2.50000000e-04
299,28.493812,5.84070454e-02,4.38703549e-02,5.15413079e-02,5.40929939e-02,7.51202020e-02,1.79441124e-02,7.54804381e-02,1.43506319e-02,1.25000000e-04
300,29.575175,5.32868058e-02,4.00008421e-02,4.86225043e-02,5.10151147e-02,6.52530204e-02,1.76868834e-02,6.95658900e-02,1.39920723e-02,1.25000000e-04
301,30.289090,5.21818885e-02,3.91499690e-02,4.75059246e-02,5.01866295e-02,6.39949749e-02,1.72914868e-02,6.90547809e-02,1.37788875e-02,1.25000000e-04
302,29.070699,5.21343689e-02,3.91522556e-02,5.09852583e-02,5.31288670e-02,6.38074226e-02,1.71339205e-02,7.04826289e-02,1.36739389e-02,1.25000000e-04
303,30.026143,5.25140843e-02,3.94222953e-02,6.49443197e-02,6.75909745e-02,6.35941888e-02,1.70562961e-02,7.15391380e-02,1.35847831e-02,1.25000000e-04
304,30.011640,5.25451975e-02,3.94326974e-02,4.80315684e-02,5.05830749e-02,6.29754727e-02,1.69581527e-02,6.82365113e-02,1.34558333e-02,1.25000000e-04
305,30.249099,5.35253187e-02,4.01420814e-02,4.93261885e-02,5.16813173e-02,6.22461616e-02,1.69895536e-02,7.01792271e-02,1.35397472e-02,1.25000000e-04
306,29.743295,5.28161016e-02,3.96131710e-02,4.85638560e-02,5.08881867e-02,6.28025505e-02,1.69014651e-02,6.74055554e-02,1.34292381e-02,1.25000000e-04
307,28.479701,5.29675755e-02,3.96943631e-02,4.82209199e-02,5.03262383e-02,6.26356671e-02,1.68693378e-02,6.87452703e-02,1.34064788e-02,1.25000000e-04
308,28.749003,5.23627729e-02,3.93198955e-02,4.79464984e-02,5.05987391e-02,6.30266642e-02,1.68368746e-02,7.97445460e-02,1.33737011e-02,1.25000000e-04
309,28.693039,5.30741175e-02,3.97836317e-02,5.59209174e-02,5.84103885e-02,6.33290987e-02,1.68683273e-02,6.72241671e-02,1.35025376e-02,1.25000000e-04
310,28.302767,5.22863757e-02,3.92745621e-02,4.94335619e-02,5.16351428e-02,6.12293952e-02,1.68793962e-02,6.79829775e-02,1.33636352e-02,1.25000000e-04
311,28.340341,5.11663369e-02,3.84209969e-02,4.66766874e-02,4.92579439e-02,6.20579124e-02,1.67400663e-02,6.99841540e-02,1.33422669e-02,1.25000000e-04
312,28.093335,5.16078083e-02,3.87283031e-02,4.92841430e-02,5.14926704e-02,6.22295891e-02,1.66258730e-02,6.73994214e-02,1.33213876e-02,1.25000000e-04
313,28.275422,5.18798110e-02,3.88920036e-02,4.71218097e-02,4.98100541e-02,6.14314197e-02,1.66729148e-02,6.77832692e-02,1.32518369e-02,1.25000000e-04
314,28.891651,5.19200816e-02,3.89620447e-02,4.66125826e-02,4.89070402e-02,6.21864792e-02,1.66472067e-02,6.77281151e-02,1.32757917e-02,1.25000000e-04
