epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
312,5.131333,1.00692665e+00,7.27591582e-01,1.00528587e+00,1.00624190e+00,1.69199535e+04,2.62782581e+02,1.56801989e+04,2.50644206e+02,1.25000000e-04
313,4.941757,1.00775742e+00,7.28242993e-01,1.00720170e+00,1.00827381e+00,1.71371020e+04,2.64798934e+02,1.57341087e+04,2.50704390e+02,1.25000000e-04
314,4.907761,1.00848651e+00,7.28811748e-01,1.00713879e+00,1.00820572e+00,1.70832636e+04,2.63541743e+02,1.57335042e+04,2.50651473e+02,1.25000000e-04
315,4.939491,1.00850298e+00,7.28824244e-01,1.00705068e+00,1.00810811e+00,1.71253842e+04,2.64656542e+02,1.57311981e+04,2.50759705e+02,1.25000000e-04
316,5.045314,1.00851204e+00,7.28830864e-01,1.00701010e+00,1.00805667e+00,1.70637355e+04,2.62597459e+02,1.57322644e+04,2.50832280e+02,1.25000000e-04
317,4.933528,1.00900556e+00,7.29206012e-01,1.00803729e+00,1.00920275e+00,1.70835169e+04,2.63793400e+02,1.57622740e+04,2.51283175e+02,1.25000000e-04
318,4.912627,1.00928288e+00,7.29422879e-01,1.00811107e+00,1.00923197e+00,1.71008642e+04,2.65027965e+02,1.57595875e+04,2.51451517e+02,1.25000000e-04
319,4.853054,1.00941450e+00,7.29517083e-01,1.00939003e+00,1.01063056e+00,1.70120942e+04,2.63815059e+02,1.57998184e+04,2.51375599e+02,1.25000000e-04
320,5.237285,1.00994153e+00,7.29944606e-01,1.00887109e+00,1.01008330e+00,1.70822724e+04,2.65068503e+02,1.57836860e+04,2.51882278e+02,1.25000000e-04
321,5.230432,1.00988981e+00,7.29914778e-01,1.00934128e+00,1.01061584e+00,1.69976961e+04,2.62905695e+02,1.57876342e+04,2.51921024e+02,1.25000000e-04
322,5.132449,1.00989862e+00,7.29926092e-01,1.00871413e+00,1.00992766e+00,1.72382469e+04,2.66582159e+02,1.57748174e+04,2.51715497e+02,1.25000000e-04
323,5.188460,1.00971267e+00,7.29790892e-01,1.00831532e+00,1.00949731e+00,1.70465115e+04,2.64056311e+02,1.57670632e+04,2.51446941e+02,1.25000000e-04
324,5.423655,1.00969533e+00,7.29779563e-01,1.00836054e+00,1.00953557e+00,1.72101111e+04,2.65347767e+02,1.57662471e+04,2.51343125e+02,1.25000000e-04
325,5.258506,1.00965158e+00,7.29750492e-01,1.00839557e+00,1.00961209e+00,1.70816701e+04,2.64141057e+02,1.57710668e+04,2.51306626e+02,1.25000000e-04
326,5.227614,1.00971007e+00,7.29803069e-01,1.00840206e+00,1.00960958e+00,1.71401607e+04,2.65366164e+02,1.57708810e+04,2.51170681e+02,1.25000000e-04
327,5.104559,1.00956427e+00,7.29682482e-01,1.00851981e+00,1.00976082e+00,1.69820057e+04,2.62197045e+02,1.57763383e+04,2.50915381e+02,1.25000000e-04
328,4.835944,1.00973944e+00,7.29824062e-01,1.00852590e+00,1.00977185e+00,1.69547652e+04,2.62299823e+02,1.57741956e+04,2.50904468e+02,1.25000000e-04
329,4.906106,1.00974342e+00,7.29824735e-01,1.00850381e+00,1.00972382e+00,1.70238962e+04,2.62382582e+02,1.57747846e+04,2.50995334e+02,1.25000000e-04
330,4.852759,1.00984319e+00,7.29898131e-01,1.00867049e+00,1.00989607e+00,1.71852495e+04,2.64255340e+02,1.57776477e+04,2.50887389e+02,1.25000000e-04
331,5.167765,1.00972483e+00,7.29803871e-01,1.00837215e+00,1.00958123e+00,1.71609498e+04,2.64800680e+02,1.57713460e+04,2.50998315e+02,1.25000000e-04
332,5.268905,1.00973638e+00,7.29808501e-01,1.00871387e+00,1.00991922e+00,1.72692850e+04,2.66050477e+02,1.57793929e+04,2.50948020e+02,1.25000000e-04
333,5.203409,1.00976053e+00,7.29828066e-01,1.00873538e+00,1.00994954e+00,1.71503503e+04,2.64964258e+02,1.57775045e+04,2.50735401e+02,1.25000000e-04
334,5.091428,1.00968982e+00,7.29776155e-01,1.00853183e+00,1.00974196e+00,1.72156274e+04,2.66068542e+02,1.57734710e+04,2.50762066e+02,1.25000000e-04
335,5.082776,1.00971554e+00,7.29794137e-01,1.00864971e+00,1.00986155e+00,1.71303426e+04,2.64593525e+02,1.57737543e+04,2.50719300e+02,1.25000000e-04
336,5.202116,1.00972447e+00,7.29800839e-01,1.00863596e+00,1.00984426e+00,1.71162674e+04,2.63681705e+02,1.57749407e+04,2.50668971e+02,1.25000000e-04
337,5.270545,1.00967887e+00,7.29767610e-01,1.00869761e+00,1.00992273e+00,1.71930167e+04,2.65601397e+02,1.57739174e+04,2.50650579e+02,1.25000000e-04
338,5.141038,1.00967834e+00,7.29767570e-01,1.00869653e+00,1.00992299e+00,1.70727057e+04,2.64032228e+02,1.57731290e+04,2.50602051e+02,1.25000000e-04
339,5.579791,1.00964727e+00,7.29742238e-01,1.00841452e+00,1.00961232e+00,1.70627296e+04,2.62356517e+02,1.57747192e+04,2.50677375e+02,1.25000000e-04
340,5.240349,1.00915970e+00,7.29369623e-01,1.00652248e+00,1.00762828e+00,1.69821552e+04,2.62823119e+02,1.57056883e+04,2.50788451e+02,1.25000000e-04
341,5.213607,1.01001083e+00,7.30113616e-01,1.00942218e+00,1.01099874e+00,1.72273686e+04,2.66307762e+02,1.58210515e+04,2.50762472e+02,1.25000000e-04
342,5.347993,1.01133414e+00,7.31242383e-01,1.00948950e+00,1.01104815e+00,1.72403596e+04,2.65954600e+02,1.58309312e+04,2.50783292e+02,1.25000000e-04
343,5.355733,1.01105488e+00,7.31042958e-01,1.00833143e+00,1.00994104e+00,1.71206596e+04,2.63495943e+02,1.57528774e+04,2.51305116e+02,1.25000000e-04
344,4.867377,1.00992301e+00,7.30213348e-01,1.00759270e+00,1.00915176e+00,1.71242468e+04,2.64446522e+02,1.57305259e+04,2.51145684e+02,1.25000000e-04
345,4.937823,1.00966323e+00,7.30016422e-01,1.00765509e+00,1.00920921e+00,1.72115027e+04,2.66201159e+02,1.57300427e+04,2.51150159e+02,1.25000000e-04
346,4.941417,1.00972670e+00,7.30070502e-01,1.00789123e+00,1.00948456e+00,1.71443539e+04,2.64858959e+02,1.57368152e+04,2.51039793e+02,1.25000000e-04
347,4.981383,1.00985466e+00,7.30169842e-01,1.00801993e+00,1.00961051e+00,1.70590439e+04,2.63765486e+02,1.57464166e+04,2.50919790e+02,1.25000000e-04
348,5.008070,1.00984645e+00,7.30163346e-01,1.00773590e+00,1.00931079e+00,1.70779243e+04,2.64717118e+02,1.57369623e+04,2.50888878e+02,1.25000000e-04
349,4.859827,1.00972782e+00,7.30074095e-01,1.00798488e+00,1.00957254e+00,1.71945318e+04,2.66014046e+02,1.57432104e+04,2.50741636e+02,1.25000000e-04
350,4.998461,1.00979612e+00,7.30125404e-01,1.00787046e+00,1.00946703e+00,1.71490276e+04,2.64679961e+02,1.57387937e+04,2.50784008e+02,1.25000000e-04
351,4.912611,1.00977072e+00,7.30108135e-01,1.00796606e+00,1.00955778e+00,1.71102170e+04,2.64217302e+02,1.57465216e+04,2.50515295e+02,1.25000000e-04
352,4.857487,1.00974010e+00,7.30081948e-01,1.00794267e+00,1.00953445e+00,1.71144411e+04,2.63298285e+02,1.57402254e+04,2.50461033e+02,1.25000000e-04
353,5.326268,1.00977032e+00,7.30106249e-01,1.00788386e+00,1.00947237e+00,1.70857749e+04,2.64457938e+02,1.57423030e+04,2.50358210e+02,1.25000000e-04
354,5.338236,1.00977341e+00,7.30111344e-01,1.00794504e+00,1.00955784e+00,1.71529086e+04,2.63697427e+02,1.57390442e+04,2.50292888e+02,1.25000000e-04
355,5.151966,1.00961298e+00,7.29978512e-01,1.00906006e+00,1.01078440e+00,1.72546563e+04,2.66743954e+02,1.58264093e+04,2.50881866e+02,1.25000000e-04
356,5.238646,1.01175418e+00,7.31711707e-01,1.00988605e+00,1.01174263e+00,1.73346271e+04,2.67089763e+02,1.58519242e+04,2.50428267e+02,1.25000000e-04
357,5.141985,1.01190345e+00,7.31852589e-01,1.00992800e+00,1.01176901e+00,1.72071221e+04,2.63736929e+02,1.58537480e+04,2.50450094e+02,1.25000000e-04
358,5.141972,1.01190214e+00,7.31848972e-01,1.00985465e+00,1.01167954e+00,1.72803251e+04,2.64338598e+02,1.58531579e+04,2.50393747e+02,1.25000000e-04
359,5.214630,1.01173765e+00,7.31719981e-01,1.00890046e+00,1.01064506e+00,1.71510982e+04,2.63163314e+02,1.58383824e+04,2.50338174e+02,1.25000000e-04
360,5.032116,1.01051495e+00,7.30745297e-01,1.00832058e+00,1.00999853e+00,1.72068144e+04,2.64938840e+02,1.58304867e+04,2.50034058e+02,1.25000000e-04
361,5.089487,1.01031763e+00,7.30578831e-01,1.00842275e+00,1.01012708e+00,1.72791528e+04,2.66203327e+02,1.58306482e+04,2.50014959e+02,1.25000000e-04
362,5.155881,1.01049109e+00,7.30720981e-01,1.00860119e+00,1.01030507e+00,1.71520210e+04,2.64787367e+02,1.58339590e+04,2.50083230e+02,1.25000000e-04
363,5.132223,1.01054236e+00,7.30760193e-01,1.00857699e+00,1.01028297e+00,1.73191729e+04,2.65602243e+02,1.58342009e+04,2.49928843e+02,1.25000000e-04
364,5.104457,1.01055839e+00,7.30776361e-01,1.00835378e+00,1.01004939e+00,1.73502369e+04,2.66016456e+02,1.58259005e+04,2.49841814e+02,1.25000000e-04
365,5.126426,1.00901177e+00,7.29522896e-01,1.00330811e+00,1.00437016e+00,1.72741063e+04,2.66133627e+02,1.57202642e+04,2.51173898e+02,1.25000000e-04
366,5.146801,1.00473284e+00,7.26122211e-01,1.00292696e+00,1.00395456e+00,1.71763243e+04,2.66814353e+02,1.57104435e+04,2.50992254e+02,1.25000000e-04
367,5.146371,1.00490900e+00,7.26258249e-01,1.00337575e+00,1.00443667e+00,1.70892740e+04,2.64454128e+02,1.57212540e+04,2.51161444e+02,1.25000000e-04
368,5.135317,1.00587917e+00,7.26972016e-01,1.00584032e+00,1.00694561e+00,1.69661651e+04,2.63823920e+02,1.56921920e+04,2.51268942e+02,1.25000000e-04
369,5.141488,1.00697258e+00,7.27690048e-01,1.00599940e+00,1.00709935e+00,1.70850051e+04,2.65163230e+02,1.56980635e+04,2.51484247e+02,1.25000000e-04
370,5.208956,1.00695632e+00,7.27675909e-01,1.00605598e+00,1.00714749e+00,1.68992468e+04,2.63284270e+02,1.57007684e+04,2.51437738e+02,1.25000000e-04
371,5.135073,1.00697977e+00,7.27698751e-01,1.00580433e+00,1.00689004e+00,1.68959399e+04,2.63317101e+02,1.56994410e+04,2.51178139e+02,1.25000000e-04
372,5.071116,1.00694062e+00,7.27667211e-01,1.00586749e+00,1.00695339e+00,1.72414935e+04,2.69307772e+02,1.57009069e+04,2.51189940e+02,1.25000000e-04
373,5.189595,1.00694970e+00,7.27675670e-01,1.00597679e+00,1.00706991e+00,1.70846173e+04,2.65216502e+02,1.57036391e+04,2.51210047e+02,1.25000000e-04
374,5.366437,1.00697379e+00,7.27695492e-01,1.00594798e+00,1.00704731e+00,1.71400352e+04,2.66098476e+02,1.57070938e+04,2.51001942e+02,1.25000000e-04
375,4.925559,1.00688589e+00,7.27625285e-01,1.00585962e+00,1.00693596e+00,1.69662418e+04,2.63778536e+02,1.57024926e+04,2.51204569e+02,1.25000000e-04
376,4.920696,1.00690987e+00,7.27644310e-01,1.00577730e+00,1.00685108e+00,1.70938552e+04,2.65673290e+02,1.57016429e+04,2.51213564e+02,1.25000000e-04
377,4.881052,1.00707018e+00,7.27770416e-01,1.00621610e+00,1.00731820e+00,1.69501987e+04,2.63186209e+02,1.57091271e+04,2.50811233e+02,1.25000000e-04
378,4.876737,1.00717464e+00,7.27855042e-01,1.00599613e+00,1.00709101e+00,1.70097127e+04,2.63893838e+02,1.57068571e+04,2.51021586e+02,1.25000000e-04
379,5.149027,1.00720416e+00,7.27877935e-01,1.00612304e+00,1.00721793e+00,1.70390076e+04,2.63872743e+02,1.57062356e+04,2.50841802e+02,1.25000000e-04
380,5.129437,1.00724241e+00,7.27908006e-01,1.00603271e+00,1.00711500e+00,1.69360993e+04,2.62963410e+02,1.57072577e+04,2.50641251e+02,1.25000000e-04
381,5.114510,1.00724075e+00,7.27904607e-01,1.00621469e+00,1.00730790e+00,1.71852701e+04,2.65630128e+02,1.57153426e+04,2.50527924e+02,1.25000000e-04
382,5.144791,1.00670926e+00,7.27480014e-01,1.00547270e+00,1.00650276e+00,1.70148648e+04,2.63860331e+02,1.57034436e+04,2.50711126e+02,1.25000000e-04
383,5.185328,1.00658371e+00,7.27378092e-01,1.00540552e+00,1.00642805e+00,1.69965860e+04,2.62924377e+02,1.56941935e+04,2.50656359e+02,1.25000000e-04
384,4.976489,1.00578523e+00,7.26758260e-01,1.00463301e+00,1.00564450e+00,1.69555347e+04,2.63650676e+02,1.56736511e+04,2.50811807e+02,1.25000000e-04
385,5.123388,1.00561719e+00,7.26629366e-01,1.00465478e+00,1.00567046e+00,1.71003593e+04,2.66280481e+02,1.56743744e+04,2.50732208e+02,1.25000000e-04
386,5.124463,1.00490904e+00,7.26078920e-01,1.00352381e+00,1.00437607e+00,1.69961063e+04,2.64493238e+02,1.56466487e+04,2.51224616e+02,1.25000000e-04
387,5.153459,1.00511890e+00,7.26241401e-01,1.00367944e+00,1.00455062e+00,1.70155481e+04,2.65798102e+02,1.56660861e+04,2.52234633e+02,1.25000000e-04
388,5.159435,1.00529112e+00,7.26367246e-01,1.00371886e+00,1.00459753e+00,1.70184200e+04,2.65758043e+02,1.56658198e+04,2.52122425e+02,1.25000000e-04
389,5.147202,1.00528781e+00,7.26366936e-01,1.00361871e+00,1.00447912e+00,1.70289460e+04,2.66501028e+02,1.56639374e+04,2.52147050e+02,1.25000000e-04
390,5.188228,1.00515734e+00,7.26269505e-01,1.00364392e+00,1.00450613e+00,1.69368349e+04,2.64472759e+02,1.56640413e+04,2.52159199e+02,1.25000000e-04
391,5.167673,1.00512469e+00,7.26243277e-01,1.00363349e+00,1.00449696e+00,1.69936842e+04,2.65722311e+02,1.56633711e+04,2.52151741e+02,1.25000000e-04
392,4.917105,1.00516976e+00,7.26276790e-01,1.00354632e+00,1.00440548e+00,1.69296633e+04,2.64832952e+02,1.56641729e+04,2.52039024e+02,1.25000000e-04
393,4.861713,1.00514568e+00,7.26259685e-01,1.00368446e+00,1.00454391e+00,1.69971049e+04,2.64427098e+02,1.56665612e+04,2.51876544e+02,1.25000000e-04
394,4.811705,1.00494118e+00,7.26103021e-01,1.00295697e+00,1.00376917e+00,1.70542690e+04,2.65866148e+02,1.56451218e+04,2.52103623e+02,1.25000000e-04
395,4.931811,1.00454011e+00,7.25793189e-01,1.00303316e+00,1.00384077e+00,1.70053911e+04,2.65138251e+02,1.56480225e+04,2.52074094e+02,1.25000000e-04
396,4.924856,1.00459292e+00,7.25830916e-01,1.00308697e+00,1.00391073e+00,1.68182239e+04,2.63522391e+02,1.56509704e+04,2.52056339e+02,1.25000000e-04
397,5.045098,1.00465903e+00,7.25884469e-01,1.00319093e+00,1.00401442e+00,1.70845488e+04,2.67407850e+02,1.56495818e+04,2.52018117e+02,1.25000000e-04
398,4.877624,1.00474262e+00,7.25947713e-01,1.00328971e+00,1.00411532e+00,1.69858318e+04,2.65727736e+02,1.56509754e+04,2.51987508e+02,1.25000000e-04
399,5.558554,1.00498211e+00,7.26133810e-01,1.00340660e+00,1.00423337e+00,1.70430535e+04,2.65377269e+02,1.56646850e+04,2.51946972e+02,6.25000000e-05
400,5.313572,1.00499081e+00,7.26140998e-01,1.00336565e+00,1.00419384e+00,1.69615724e+04,2.65358388e+02,1.56618110e+04,2.52032201e+02,6.25000000e-05
401,4.886413,1.00500987e+00,7.26157777e-01,1.00331882e+00,1.00413985e+00,1.69204496e+04,2.63748734e+02,1.56594506e+04,2.52025953e+02,6.25000000e-05
402,4.902867,1.00482170e+00,7.26007021e-01,1.00310759e+00,1.00391223e+00,1.69803768e+04,2.64383746e+02,1.56554107e+04,2.51673096e+02,6.25000000e-05
403,4.867482,1.00436003e+00,7.25647293e-01,1.00291898e+00,1.00369722e+00,1.68664709e+04,2.63860402e+02,1.56514178e+04,2.51816990e+02,6.25000000e-05
404,5.267634,1.00422124e+00,7.25542419e-01,1.00288551e+00,1.00366354e+00,1.68983469e+04,2.65071064e+02,1.56442536e+04,2.51762022e+02,6.25000000e-05
405,5.224937,1.00424583e+00,7.25562097e-01,1.00293985e+00,1.00372791e+00,1.69691716e+04,2.63993787e+02,1.56455169e+04,2.51893501e+02,6.25000000e-05
406,5.182279,1.00431192e+00,7.25611979e-01,1.00290774e+00,1.00369512e+00,1.70127836e+04,2.65630701e+02,1.56503676e+04,2.51905216e+02,6.25000000e-05
407,5.356901,1.00422381e+00,7.25545370e-01,1.00271801e+00,1.00350319e+00,1.68224332e+04,2.63537724e+02,1.56403129e+04,2.51977029e+02,6.25000000e-05
408,5.205872,1.00418728e+00,7.25517767e-01,1.00276708e+00,1.00355655e+00,1.69744231e+04,2.65449901e+02,1.56400536e+04,2.52013675e+02,6.25000000e-05
409,5.177952,1.00434436e+00,7.25637245e-01,1.00335258e+00,1.00419015e+00,1.69968086e+04,2.64912482e+02,1.56590255e+04,2.51734009e+02,6.25000000e-05
410,5.147778,1.00434440e+00,7.25643579e-01,1.00330612e+00,1.00414666e+00,1.69469165e+04,2.64897852e+02,1.56591391e+04,2.51777637e+02,6.25000000e-05
411,5.129901,1.00426209e+00,7.25579039e-01,1.00333322e+00,1.00417173e+00,1.69739506e+04,2.65225984e+02,1.56595788e+04,2.51864803e+02,6.25000000e-05
412,5.286315,1.00430626e+00,7.25613907e-01,1.00314294e+00,1.00396437e+00,1.69483393e+04,2.64441611e+02,1.56523658e+04,2.51983869e+02,6.25000000e-05
413,5.302761,1.00425381e+00,7.25573020e-01,1.00314751e+00,1.00397225e+00,1.69644777e+04,2.65387725e+02,1.56529003e+04,2.52001199e+02,6.25000000e-05
414,5.174589,1.00433393e+00,7.25633384e-01,1.00322510e+00,1.00404915e+00,1.69681445e+04,2.65220930e+02,1.56547688e+04,2.52010197e+02,6.25000000e-05
415,5.043792,1.00442166e+00,7.25699431e-01,1.00332428e+00,1.00416838e+00,1.68395001e+04,2.64316319e+02,1.56607517e+04,2.51904246e+02,6.25000000e-05
416,5.488514,1.00390267e+00,7.25300384e-01,1.00196111e+00,1.00272187e+00,1.69378132e+04,2.64275492e+02,1.56170763e+04,2.51961351e+02,6.25000000e-05
417,5.117345,1.00324137e+00,7.24788922e-01,1.00192569e+00,1.00266910e+00,1.70124863e+04,2.67333247e+02,1.56130328e+04,2.51956499e+02,6.25000000e-05
418,5.061490,1.00315428e+00,7.24723002e-01,1.00191227e+00,1.00266689e+00,1.68156938e+04,2.63489592e+02,1.56108331e+04,2.51827545e+02,6.25000000e-05
419,5.158929,1.00318430e+00,7.24742989e-01,1.00200332e+00,1.00275706e+00,1.68556980e+04,2.62998898e+02,1.56147808e+04,2.51791299e+02,6.25000000e-05
420,5.200961,1.00304131e+00,7.24636999e-01,1.00163429e+00,1.00237449e+00,1.68893628e+04,2.64367112e+02,1.55964968e+04,2.52074859e+02,6.25000000e-05
421,5.012621,1.00308635e+00,7.24671437e-01,1.00178106e+00,1.00252474e+00,1.68389219e+04,2.63136350e+02,1.56026233e+04,2.51856564e+02,6.25000000e-05
422,5.072646,1.00308525e+00,7.24670805e-01,1.00156146e+00,1.00228481e+00,1.67910730e+04,2.62824752e+02,1.55959287e+04,2.51895720e+02,6.25000000e-05
423,5.205782,1.00304540e+00,7.24646394e-01,1.00176176e+00,1.00249783e+00,1.69778392e+04,2.65845676e+02,1.56000377e+04,2.51759112e+02,6.25000000e-05
424,5.168639,1.00304428e+00,7.24646095e-01,1.00160355e+00,1.00233799e+00,1.68777072e+04,2.64675413e+02,1.55971688e+04,2.51931655e+02,6.25000000e-05
425,5.121008,1.00304167e+00,7.24638192e-01,1.00156935e+00,1.00230229e+00,1.69020188e+04,2.64163729e+02,1.55953749e+04,2.51935867e+02,6.25000000e-05
426,5.139009,1.00305250e+00,7.24647868e-01,1.00175359e+00,1.00247942e+00,1.68777404e+04,2.63962310e+02,1.55948511e+04,2.51894764e+02,6.25000000e-05
427,5.122743,1.00312339e+00,7.24700812e-01,1.00168370e+00,1.00240159e+00,1.69894554e+04,2.66062386e+02,1.55992434e+04,2.51945072e+02,6.25000000e-05
428,5.073371,1.00314290e+00,7.24716727e-01,1.00163767e+00,1.00234787e+00,1.69168600e+04,2.63837372e+02,1.55960638e+04,2.52079737e+02,6.25000000e-05
429,5.120444,1.00314254e+00,7.24713932e-01,1.00168969e+00,1.00240079e+00,1.69138583e+04,2.64423165e+02,1.56001773e+04,2.52063778e+02,6.25000000e-05
430,5.121670,1.00311005e+00,7.24690861e-01,1.00154344e+00,1.00224992e+00,1.69081959e+04,2.64450160e+02,1.56019185e+04,2.52233127e+02,6.25000000e-05
431,5.230619,1.00311986e+00,7.24700513e-01,1.00153266e+00,1.00225090e+00,1.70501564e+04,2.66436028e+02,1.55968096e+04,2.52040472e+02,6.25000000e-05
432,5.072849,1.00310289e+00,7.24683484e-01,1.00152787e+00,1.00224304e+00,1.70557652e+04,2.67150319e+02,1.55946581e+04,2.51883854e+02,6.25000000e-05
433,5.134811,1.00308149e+00,7.24668550e-01,1.00153838e+00,1.00225066e+00,1.68934910e+04,2.64418641e+02,1.55957740e+04,2.51549855e+02,6.25000000e-05
434,5.168289,1.00305302e+00,7.24645720e-01,1.00172493e+00,1.00245026e+00,1.69441720e+04,2.64502035e+02,1.56021613e+04,2.51652499e+02,6.25000000e-05
435,5.102733,1.00307005e+00,7.24658306e-01,1.00138763e+00,1.00210117e+00,1.68883433e+04,2.63981757e+02,1.55884821e+04,2.51777756e+02,6.25000000e-05
436,5.186490,1.00288910e+00,7.24524154e-01,1.00142451e+00,1.00213598e+00,1.68866652e+04,2.64167414e+02,1.55888803e+04,2.51704514e+02,6.25000000e-05
437,5.206026,1.00285216e+00,7.24496625e-01,1.00151756e+00,1.00222783e+00,1.69723606e+04,2.65337746e+02,1.55893350e+04,2.51477992e+02,6.25000000e-05
438,5.116170,1.00285877e+00,7.24501110e-01,1.00158329e+00,1.00229643e+00,1.68902722e+04,2.64995979e+02,1.55916669e+04,2.51509013e+02,6.25000000e-05
439,5.161990,1.00280845e+00,7.24464154e-01,1.00156726e+00,1.00227870e+00,1.68419881e+04,2.63786710e+02,1.55898001e+04,2.51460646e+02,6.25000000e-05
440,5.053605,1.00273946e+00,7.24408926e-01,1.00109715e+00,1.00177719e+00,1.69518495e+04,2.65888920e+02,1.55714312e+04,2.51944098e+02,6.25000000e-05
441,4.866202,1.00258385e+00,7.24288595e-01,1.00097100e+00,1.00165148e+00,1.70449847e+04,2.67341075e+02,1.55698726e+04,2.51978105e+02,6.25000000e-05
442,4.913629,1.00278010e+00,7.24437856e-01,1.00134062e+00,1.00203556e+00,1.67960780e+04,2.63623237e+02,1.55837094e+04,2.51722807e+02,6.25000000e-05
443,5.193068,1.00284478e+00,7.24486143e-01,1.00126427e+00,1.00195677e+00,1.68462657e+04,2.62823411e+02,1.55857249e+04,2.51488993e+02,6.25000000e-05
444,5.223505,1.00288228e+00,7.24512641e-01,1.00134416e+00,1.00204734e+00,1.68908204e+04,2.64428960e+02,1.55789309e+04,2.51745886e+02,6.25000000e-05
445,5.168413,1.00279906e+00,7.24447420e-01,1.00145553e+00,1.00216067e+00,1.70017871e+04,2.67399686e+02,1.55831600e+04,2.51626604e+02,6.25000000e-05
446,4.925142,1.00281149e+00,7.24456520e-01,1.00145656e+00,1.00217258e+00,1.67713547e+04,2.62802460e+02,1.55865851e+04,2.51571995e+02,6.25000000e-05
447,4.920573,1.00288235e+00,7.24510258e-01,1.00161001e+00,1.00232882e+00,1.70206106e+04,2.67213190e+02,1.56005216e+04,2.51262321e+02,6.25000000e-05
448,4.842058,1.00305576e+00,7.24643879e-01,1.00167752e+00,1.00239615e+00,1.68505975e+04,2.63075299e+02,1.56057969e+04,2.51261015e+02,6.25000000e-05
449,4.922728,1.00309524e+00,7.24673940e-01,1.00155904e+00,1.00227040e+00,1.68628920e+04,2.63527852e+02,1.55967320e+04,2.51592616e+02,6.25000000e-05
450,4.837991,1.00309058e+00,7.24669373e-01,1.00177489e+00,1.00249737e+00,1.68317669e+04,2.63443316e+02,1.56079767e+04,2.51226946e+02,6.25000000e-05
451,5.097598,1.00307813e+00,7.24656206e-01,1.00158551e+00,1.00229622e+00,1.68674290e+04,2.62766648e+02,1.55977354e+04,2.51139411e+02,6.25000000e-05
452,5.112014,1.00312274e+00,7.24692122e-01,1.00178303e+00,1.00250937e+00,1.68777861e+04,2.62720052e+02,1.56039792e+04,2.50972674e+02,6.25000000e-05
453,5.070095,1.00306669e+00,7.24647020e-01,1.00180742e+00,1.00254078e+00,1.68032170e+04,2.62203289e+02,1.56029415e+04,2.50552379e+02,6.25000000e-05
454,5.716160,1.00328069e+00,7.24809068e-01,1.00195362e+00,1.00267905e+00,1.69479917e+04,2.63169813e+02,1.56136791e+04,2.49997822e+02,6.25000000e-05
455,5.265177,1.00329422e+00,7.24814688e-01,1.00185502e+00,1.00257496e+00,1.68622190e+04,2.61922224e+02,1.56071581e+04,2.50101374e+02,6.25000000e-05
456,5.272810,1.00322926e+00,7.24766870e-01,1.00148104e+00,1.00218632e+00,1.68756334e+04,2.62119425e+02,1.55960573e+04,2.50152972e+02,6.25000000e-05
457,5.336376,1.00310515e+00,7.24671462e-01,1.00101010e+00,1.00170352e+00,1.69472410e+04,2.63533683e+02,1.55691537e+04,2.50434981e+02,6.25000000e-05
458,5.287344,1.00243350e+00,7.24151961e-01,1.00090590e+00,1.00159520e+00,1.71069571e+04,2.66746405e+02,1.55592194e+04,2.50420041e+02,6.25000000e-05
459,5.127521,1.00196485e+00,7.23797305e-01,9.99137958e-01,9.99720421e-01,1.70188218e+04,2.64327452e+02,1.55043034e+04,2.49975212e+02,6.25000000e-05
460,5.106211,1.00037319e+00,7.22587412e-01,9.98752858e-01,9.99314084e-01,1.67937232e+04,2.63226951e+02,1.54968330e+04,2.50121574e+02,6.25000000e-05
461,5.141277,1.00040414e+00,7.22611706e-01,9.98840322e-01,9.99413567e-01,1.68783856e+04,2.63285828e+02,1.54967227e+04,2.50088301e+02,6.25000000e-05
462,5.292894,1.00044214e+00,7.22641672e-01,9.98860904e-01,9.99448972e-01,1.67869165e+04,2.62767666e+02,1.54959262e+04,2.49862879e+02,6.25000000e-05
463,5.186985,1.00030128e+00,7.22532738e-01,9.98237728e-01,9.98770645e-01,1.68253230e+04,2.63909668e+02,1.54738651e+04,2.49808163e+02,6.25000000e-05
464,5.126657,9.99590900e-01,7.21988465e-01,9.98020474e-01,9.98543055e-01,1.68017073e+04,2.62862537e+02,1.54709862e+04,2.49901829e+02,6.25000000e-05
465,5.109832,9.99596788e-01,7.21992777e-01,9.98178499e-01,9.98709812e-01,1.69051596e+04,2.65921115e+02,1.54760099e+04,2.49847664e+02,6.25000000e-05
466,5.093186,9.99521274e-01,7.21934068e-01,9.98214836e-01,9.98757691e-01,1.67461149e+04,2.62419324e+02,1.54748200e+04,2.49853668e+02,6.25000000e-05
467,5.123171,9.99615568e-01,7.22004027e-01,9.98345136e-01,9.98885722e-01,1.68729692e+04,2.63593863e+02,1.54735476e+04,2.49887664e+02,6.25000000e-05
468,5.028830,9.99619186e-01,7.22006476e-01,9.98146335e-01,9.98671756e-01,1.67354015e+04,2.61829708e+02,1.54700612e+04,2.49972452e+02,6.25000000e-05
469,5.172881,9.99565790e-01,7.21968556e-01,9.98332076e-01,9.98865538e-01,1.68630884e+04,2.63523325e+02,1.54756848e+04,2.49947239e+02,6.25000000e-05
