epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
157,14.359141,7.26601817e-02,7.95204118e-02,7.62941290e-02,8.59554958e-02,1.22656401e-01,9.57958591e-04,1.48261511e-01,8.75679948e-04,5.00000000e-04
158,15.242455,7.30969963e-02,8.00797121e-02,7.64268960e-02,8.50706553e-02,1.23984342e-01,9.56183203e-04,1.45154823e-01,9.05724771e-04,5.00000000e-04
159,14.027320,7.17645487e-02,7.83196356e-02,7.53766366e-02,8.35748830e-02,1.18800914e-01,9.56659230e-04,1.40291668e-01,8.95427600e-04,5.00000000e-04
160,12.785478,7.18489676e-02,7.86099712e-02,7.34735682e-02,8.16539788e-02,1.19559991e-01,9.52443903e-04,1.34518599e-01,8.85377422e-04,5.00000000e-04
161,12.882805,7.02663129e-02,7.65377934e-02,7.33583418e-02,8.17486489e-02,1.13592341e-01,9.51131375e-04,1.34506930e-01,8.92404339e-04,5.00000000e-04
162,12.948770,7.02521278e-02,7.65789683e-02,7.86037623e-02,8.92132059e-02,1.13865449e-01,9.49507124e-04,1.60436711e-01,8.32669395e-04,5.00000000e-04
163,15.058918,7.50861652e-02,8.28560988e-02,8.13518940e-02,9.15762398e-02,1.32894774e-01,9.49707512e-04,1.66773175e-01,8.75727232e-04,5.00000000e-04
164,13.692465,7.51573607e-02,8.26969699e-02,7.57815861e-02,8.46300170e-02,1.32432121e-01,9.46547084e-04,1.44281862e-01,8.55702220e-04,5.00000000e-04
165,12.876597,7.53134408e-02,8.31053237e-02,7.65207607e-02,8.53178689e-02,1.33361189e-01,9.40242494e-04,1.46520919e-01,9.01404624e-04,5.00000000e-04
166,13.285627,7.22125753e-02,7.91221771e-02,7.76775939e-02,8.75661215e-02,1.21252053e-01,9.39484163e-04,1.54922342e-01,8.88530905e-04,5.00000000e-04
167,14.647603,7.18676163e-02,7.86299943e-02,7.41276934e-02,8.24530703e-02,1.19822959e-01,9.38032656e-04,1.36925261e-01,8.56802252e-04,5.00000000e-04
168,13.049468,7.37190663e-02,8.12068024e-02,7.55658942e-02,8.42988861e-02,1.27456992e-01,9.35301044e-04,1.43195831e-01,8.70601984e-04,5.00000000e-04
169,14.813911,7.50985767e-02,8.29507362e-02,7.79119569e-02,8.74752671e-02,1.32940880e-01,9.36752816e-04,1.53454839e-01,8.44503175e-04,5.00000000e-04
170,13.262612,7.13004284e-02,7.79178115e-02,7.62521491e-02,8.55667469e-02,1.17725142e-01,9.38122465e-04,1.45579040e-01,8.98148185e-04,5.00000000e-04
171,15.233747,7.19502602e-02,7.88041936e-02,7.33865004e-02,8.22443643e-02,1.19951174e-01,9.30499717e-04,1.36161720e-01,8.67393769e-04,5.00000000e-04
172,15.693754,7.37041402e-02,8.11667500e-02,7.37414383e-02,8.18904346e-02,1.27509570e-01,9.28732735e-04,1.36640675e-01,8.85837772e-04,5.00000000e-04
173,14.612399,6.92611240e-02,7.54071328e-02,7.15428487e-02,7.94564489e-02,1.10542607e-01,9.30444168e-04,1.27404456e-01,8.74215283e-04,5.00000000e-04
174,12.919040,6.87193979e-02,7.48650003e-02,7.32040552e-02,8.17508969e-02,1.08613690e-01,9.24462537e-04,1.33624824e-01,9.07079349e-04,5.00000000e-04
175,15.060811,7.06192307e-02,7.72001960e-02,7.83086313e-02,8.88409996e-02,1.15287337e-01,9.24755672e-04,1.56116903e-01,9.11583977e-04,5.00000000e-04
176,13.034623,7.26055514e-02,7.98983334e-02,7.56122675e-02,8.47366682e-02,1.23516019e-01,9.30654911e-04,1.44383365e-01,8.38272930e-04,5.00000000e-04
177,13.154473,7.76148530e-02,8.61296183e-02,7.65828526e-02,8.64424863e-02,1.43682498e-01,9.26759277e-04,1.49814012e-01,8.28959215e-04,5.00000000e-04
178,14.085121,7.26904444e-02,7.98939500e-02,7.32134104e-02,8.16559064e-02,1.23486261e-01,9.20414508e-04,1.34192530e-01,8.95111843e-04,5.00000000e-04
179,13.034377,7.04383863e-02,7.71283341e-02,7.70183870e-02,8.60683835e-02,1.15290761e-01,9.20741836e-04,1.47086154e-01,8.34292478e-04,5.00000000e-04
180,13.042261,7.13532667e-02,7.82247750e-02,7.42504773e-02,8.30708319e-02,1.18530331e-01,9.17780466e-04,1.38980226e-01,8.27721665e-04,5.00000000e-04
181,14.823069,6.92800462e-02,7.55680745e-02,7.14712318e-02,7.94745696e-02,1.10420104e-01,9.16464873e-04,1.27589128e-01,8.48966443e-04,5.00000000e-04
182,14.063674,7.04486541e-02,7.72192074e-02,7.57369615e-02,8.53280061e-02,1.15300967e-01,9.17295322e-04,1.46678259e-01,8.50450946e-04,5.00000000e-04
183,14.896658,7.06983962e-02,7.73488289e-02,7.45053203e-02,8.31877652e-02,1.15896205e-01,9.12617065e-04,1.37897009e-01,8.36081801e-04,5.00000000e-04
184,15.348467,7.22539794e-02,7.95480670e-02,7.49438464e-02,8.35795733e-02,1.22253030e-01,9.10142740e-04,1.40591277e-01,8.90943245e-04,5.00000000e-04
185,13.202667,7.07998764e-02,7.76120633e-02,7.15741403e-02,7.94770011e-02,1.16640237e-01,9.13721679e-04,1.26810604e-01,8.83897974e-04,5.00000000e-04
186,15.536330,7.00761757e-02,7.67509754e-02,7.31120742e-02,8.13956657e-02,1.14243039e-01,9.10597506e-04,1.31800577e-01,8.14048564e-04,5.00000000e-04
187,16.692270,7.18064595e-02,7.90575348e-02,7.82192737e-02,8.88109726e-02,1.21379626e-01,9.07085166e-04,1.57269452e-01,8.18622287e-04,5.00000000e-04
188,15.065861,7.36704691e-02,8.12312636e-02,7.47494321e-02,8.35262361e-02,1.27862031e-01,9.01859843e-04,1.38636602e-01,8.27832783e-04,5.00000000e-04
189,14.807120,7.25737493e-02,8.00133078e-02,7.62572369e-02,8.55729008e-02,1.24009130e-01,9.06740857e-04,1.49588157e-01,8.53808091e-04,5.00000000e-04
190,13.466402,7.06643979e-02,7.74830131e-02,7.31017677e-02,8.15123391e-02,1.16171814e-01,9.02516697e-04,1.33778217e-01,8.43455782e-04,5.00000000e-04
191,14.057088,7.04215712e-02,7.72887164e-02,7.24566774e-02,8.07615232e-02,1.15748819e-01,8.99610213e-04,1.30461971e-01,8.65225426e-04,5.00000000e-04
192,14.567626,6.87296437e-02,7.50226159e-02,7.16449613e-02,8.00284830e-02,1.08976523e-01,8.98738446e-04,1.28964024e-01,8.69908393e-04,5.00000000e-04
193,13.669672,7.11233997e-02,7.82278890e-02,7.81035696e-02,8.79591402e-02,1.18655412e-01,9.02749525e-04,1.54079463e-01,8.45713476e-04,5.00000000e-04
194,13.506651,6.98816423e-02,7.64364466e-02,7.23690979e-02,8.09452057e-02,1.13016029e-01,8.98652671e-04,1.30979851e-01,8.59856280e-04,5.00000000e-04
195,16.244191,6.88405823e-02,7.54179991e-02,7.19220900e-02,8.02524278e-02,1.10134262e-01,8.96546760e-04,1.29418757e-01,8.28080967e-04,5.00000000e-04
196,16.671048,6.89580469e-02,7.54624426e-02,7.22414329e-02,8.07768583e-02,1.10246483e-01,8.95222485e-04,1.30284000e-01,8.16138319e-04,5.00000000e-04
197,16.698390,6.80650482e-02,7.43781435e-02,7.33269745e-02,8.25417697e-02,1.07055686e-01,8.97022154e-04,1.36481609e-01,8.32932636e-04,5.00000000e-04
198,15.903930,7.11470629e-02,7.82802082e-02,7.28612501e-02,8.16636223e-02,1.18436039e-01,8.93286733e-04,1.35241140e-01,8.33602983e-04,5.00000000e-04
199,15.249091,6.97056366e-02,7.64688045e-02,7.40498621e-02,8.26910901e-02,1.13063429e-01,8.92353012e-04,1.37071259e-01,8.69611807e-04,2.50000000e-04
200,13.078614,6.44330143e-02,6.97792012e-02,6.69079007e-02,7.41282380e-02,9.48532821e-02,8.92655195e-04,1.11929132e-01,8.27661159e-04,2.50000000e-04
201,13.417033,6.23319165e-02,6.71977012e-02,6.77502429e-02,7.52926469e-02,8.80628815e-02,8.88449848e-04,1.15036679e-01,8.49447849e-04,2.50000000e-04
202,12.756270,6.31288926e-02,6.83527221e-02,6.76968814e-02,7.53674069e-02,9.07358034e-02,8.89249046e-04,1.16075552e-01,8.36854468e-04,2.50000000e-04
203,12.742217,6.28059704e-02,6.78839319e-02,6.68405542e-02,7.39400280e-02,8.97563414e-02,8.86446260e-04,1.11105717e-01,8.12102738e-04,2.50000000e-04
204,13.123015,6.24083832e-02,6.74473522e-02,6.65294176e-02,7.38038576e-02,8.86078499e-02,8.87148899e-04,1.11183120e-01,8.25165617e-04,2.50000000e-04
205,12.958440,6.19525312e-02,6.68513999e-02,6.67659590e-02,7.42100456e-02,8.70350564e-02,8.86099862e-04,1.12028551e-01,8.13755395e-04,2.50000000e-04
206,12.784719,6.22388021e-02,6.72165925e-02,6.63376976e-02,7.37389106e-02,8.79380646e-02,8.83699030e-04,1.10537030e-01,8.32775801e-04,2.50000000e-04
207,12.810894,6.19911331e-02,6.69930602e-02,6.68615279e-02,7.45872223e-02,8.73609163e-02,8.83103104e-04,1.12703403e-01,8.19811383e-04,2.50000000e-04
208,13.181243,6.19064660e-02,6.68965300e-02,6.62443700e-02,7.35815227e-02,8.71337034e-02,8.83499342e-04,1.10484881e-01,8.28723633e-04,2.50000000e-04
209,13.633655,6.26033153e-02,6.78311974e-02,6.72311183e-02,7.49305117e-02,8.95400283e-02,8.81524704e-04,1.14376139e-01,8.34296308e-04,2.50000000e-04
210,14.514417,6.39629346e-02,6.96091911e-02,6.73391372e-02,7.52699628e-02,9.42164879e-02,8.79829090e-04,1.15472430e-01,8.05304020e-04,2.50000000e-04
211,13.641389,6.23500555e-02,6.75146643e-02,6.81768879e-02,7.65157095e-02,8.86308736e-02,8.79898143e-04,1.18762054e-01,7.90017634e-04,2.50000000e-04
212,12.711677,6.25009196e-02,6.77081817e-02,6.67864408e-02,7.44281930e-02,8.92390223e-02,8.77479332e-04,1.12601295e-01,8.27948861e-04,2.50000000e-04
213,12.965285,6.29042055e-02,6.82864536e-02,6.75575750e-02,7.52830341e-02,9.05785568e-02,8.77738580e-04,1.14639642e-01,8.41099308e-04,2.50000000e-04
214,12.716356,6.34405629e-02,6.89769261e-02,6.94538656e-02,7.76034576e-02,9.24828098e-02,8.75962902e-04,1.20851667e-01,7.81554955e-04,2.50000000e-04
215,12.717515,6.27624551e-02,6.80479172e-02,6.60987121e-02,7.34230611e-02,9.00524982e-02,8.75030137e-04,1.09596996e-01,8.05541067e-04,2.50000000e-04
216,13.325785,6.21872116e-02,6.74363972e-02,6.80555823e-02,7.61594248e-02,8.85187332e-02,8.77352790e-04,1.17340289e-01,8.24624870e-04,2.50000000e-04
217,13.091565,6.21760968e-02,6.73955841e-02,6.77347925e-02,7.60589993e-02,8.83364217e-02,8.73390737e-04,1.17186112e-01,8.03194707e-04,2.50000000e-04
218,12.757441,6.29477106e-02,6.83975374e-02,6.67824934e-02,7.46813467e-02,9.08552108e-02,8.75532049e-04,1.12175336e-01,8.20180341e-04,2.50000000e-04
219,13.001449,6.17806256e-02,6.69616684e-02,6.65178108e-02,7.40576565e-02,8.72204017e-02,8.72544191e-04,1.11174363e-01,7.98583389e-04,2.50000000e-04
220,13.047336,6.35449646e-02,6.92720180e-02,7.04464786e-02,7.94789818e-02,9.30505063e-02,8.71086000e-04,1.26641082e-01,7.89532310e-04,2.50000000e-04
221,13.121695,6.29756761e-02,6.84833769e-02,6.71438349e-02,7.49152002e-02,9.10308140e-02,8.71221615e-04,1.13466871e-01,7.89235705e-04,2.50000000e-04
222,13.121932,6.35658028e-02,6.93654628e-02,6.73383613e-02,7.52975467e-02,9.34474915e-02,8.68218177e-04,1.14893235e-01,8.16451462e-04,2.50000000e-04
223,12.736514,6.30218895e-02,6.85561329e-02,6.59027305e-02,7.34991202e-02,9.13044822e-02,8.68524142e-04,1.09592747e-01,8.20615687e-04,2.50000000e-04
224,12.778746,6.20354859e-02,6.73607627e-02,6.55377005e-02,7.29373404e-02,8.81972124e-02,8.69166443e-04,1.08436440e-01,8.15465578e-04,2.50000000e-04
225,12.719764,6.11975627e-02,6.62844599e-02,6.53629640e-02,7.28905684e-02,8.54689571e-02,8.66888039e-04,1.07720205e-01,7.95322862e-04,2.50000000e-04
226,14.639380,6.26242222e-02,6.82138931e-02,6.83451895e-02,7.71809179e-02,9.03601873e-02,8.66768309e-04,1.21284032e-01,7.69729696e-04,2.50000000e-04
227,13.851298,6.23760094e-02,6.78587592e-02,6.77986564e-02,7.57544443e-02,8.94575633e-02,8.66166707e-04,1.16554117e-01,7.78407068e-04,2.50000000e-04
228,13.042986,6.29023491e-02,6.85072108e-02,6.67055622e-02,7.48057470e-02,9.12750020e-02,8.63183773e-04,1.13575812e-01,7.77284903e-04,2.50000000e-04
229,14.022775,6.17116532e-02,6.69891723e-02,6.58537258e-02,7.35529634e-02,8.74300471e-02,8.63729924e-04,1.11149512e-01,8.12667841e-04,2.50000000e-04
230,13.721144,6.12893296e-02,6.64477762e-02,6.64028413e-02,7.41526663e-02,8.59045617e-02,8.62304902e-04,1.11617582e-01,8.02058515e-04,2.50000000e-04
231,13.364059,6.18810203e-02,6.72765918e-02,6.60668468e-02,7.36020812e-02,8.80029395e-02,8.60473982e-04,1.09879693e-01,8.30611393e-04,2.50000000e-04
232,13.592511,6.28158014e-02,6.84807184e-02,6.62488339e-02,7.38281852e-02,9.09123992e-02,8.61853560e-04,1.10552410e-01,7.87598162e-04,2.50000000e-04
233,16.358320,6.16816477e-02,6.70342485e-02,6.60699154e-02,7.40858358e-02,8.74462705e-02,8.61608705e-04,1.11715344e-01,7.89459206e-04,2.50000000e-04
234,14.212544,6.19182916e-02,6.73687500e-02,6.52218133e-02,7.25958514e-02,8.81003915e-02,8.60926658e-04,1.07555728e-01,8.10411347e-04,2.50000000e-04
235,14.292004,6.06324874e-02,6.57188706e-02,6.60726434e-02,7.39481747e-02,8.40136721e-02,8.59735085e-04,1.10798897e-01,8.37897500e-04,2.50000000e-04
236,13.802936,6.13409718e-02,6.66218031e-02,6.51436445e-02,7.26223373e-02,8.63501829e-02,8.58295969e-04,1.06958799e-01,8.01860790e-04,2.50000000e-04
237,16.298051,6.08150536e-02,6.59525555e-02,6.57912089e-02,7.33415923e-02,8.46574894e-02,8.58968295e-04,1.08858424e-01,8.10754742e-04,2.50000000e-04
238,15.059664,6.17461880e-02,6.71857814e-02,6.64776523e-02,7.46197093e-02,8.78273679e-02,8.56313350e-04,1.13445728e-01,7.72555161e-04,2.50000000e-04
239,14.060500,6.16849859e-02,6.70579413e-02,6.54326813e-02,7.29471990e-02,8.74305354e-02,8.59469348e-04,1.08143299e-01,8.06986431e-04,2.50000000e-04
240,15.067044,6.21981520e-02,6.78389941e-02,6.56152479e-02,7.34598711e-02,8.93459416e-02,8.56462636e-04,1.09620680e-01,7.90106168e-04,2.50000000e-04
241,16.035198,6.26695154e-02,6.84301979e-02,6.90514025e-02,7.77494577e-02,9.10420151e-02,8.54293968e-04,1.21520102e-01,8.50313238e-04,2.50000000e-04
242,15.497485,6.26605434e-02,6.83318657e-02,6.65945985e-02,7.45626384e-02,9.06352597e-02,8.55112473e-04,1.13149257e-01,7.70970162e-04,2.50000000e-04
243,15.891525,6.09745032e-02,6.62765669e-02,6.52752727e-02,7.29515815e-02,8.56420718e-02,8.54854336e-04,1.07479200e-01,7.76693581e-04,2.50000000e-04
244,15.487839,6.15037342e-02,6.69892470e-02,6.65350905e-02,7.45896855e-02,8.71051164e-02,8.52234745e-04,1.12905775e-01,7.93448924e-04,2.50000000e-04
245,14.854144,6.10981611e-02,6.64240158e-02,6.54388555e-02,7.32029635e-02,8.56793653e-02,8.53337366e-04,1.08145194e-01,8.12442780e-04,2.50000000e-04
246,15.097834,6.01063938e-02,6.51140818e-02,6.40091212e-02,7.12345234e-02,8.25187280e-02,8.53919136e-04,1.03861602e-01,7.87887347e-04,2.50000000e-04
247,14.986048,5.99491817e-02,6.50106906e-02,6.49299430e-02,7.23155439e-02,8.22684819e-02,8.50719666e-04,1.06001993e-01,7.87173284e-04,2.50000000e-04
248,13.619747,6.00736769e-02,6.51914516e-02,6.46124919e-02,7.21234494e-02,8.26746200e-02,8.50908304e-04,1.05770687e-01,7.76254679e-04,2.50000000e-04
249,12.873460,6.19329560e-02,6.75765916e-02,6.69619419e-02,7.48592955e-02,8.88096742e-02,8.49014476e-04,1.13356918e-01,8.20921808e-04,2.50000000e-04
250,12.913024,6.09457899e-02,6.63300641e-02,6.42393913e-02,7.17815325e-02,8.55314582e-02,8.48530565e-04,1.04841359e-01,7.83170462e-04,2.50000000e-04
251,14.136010,6.05346609e-02,6.58382553e-02,6.66351469e-02,7.49299002e-02,8.43363604e-02,8.47303239e-04,1.13180226e-01,8.23841395e-04,2.50000000e-04
252,15.617797,6.36269062e-02,6.98366339e-02,6.75638709e-02,7.60801995e-02,9.48122644e-02,8.45553642e-04,1.16271056e-01,7.83492695e-04,2.50000000e-04
253,13.019569,6.16385811e-02,6.72428781e-02,6.44429711e-02,7.19214880e-02,8.78916913e-02,8.47631922e-04,1.05243003e-01,7.83358782e-04,2.50000000e-04
254,12.898773,5.99941522e-02,6.51065064e-02,6.49210830e-02,7.28809166e-02,8.24682822e-02,8.47989837e-04,1.08265379e-01,7.84527138e-04,2.50000000e-04
255,13.121914,6.02450871e-02,6.54701748e-02,6.49716467e-02,7.28068480e-02,8.34524281e-02,8.46770112e-04,1.07769597e-01,7.90687897e-04,2.50000000e-04
256,13.855873,5.97859586e-02,6.49134702e-02,6.38542440e-02,7.12800357e-02,8.20578002e-02,8.45341279e-04,1.03625689e-01,7.76242889e-04,2.50000000e-04
257,13.135333,6.04802673e-02,6.58086938e-02,6.48602325e-02,7.25471148e-02,8.42077450e-02,8.44195751e-04,1.06889887e-01,7.53936728e-04,2.50000000e-04
258,13.013728,6.03591089e-02,6.56694926e-02,6.54777346e-02,7.35299927e-02,8.37224745e-02,8.45234461e-04,1.09579637e-01,7.87128422e-04,2.50000000e-04
259,13.569915,6.02546436e-02,6.55529715e-02,6.38301505e-02,7.11640313e-02,8.36016100e-02,8.45288663e-04,1.02875449e-01,7.75611778e-04,2.50000000e-04
260,13.258051,6.03009998e-02,6.56505962e-02,6.47901184e-02,7.24268502e-02,8.37705293e-02,8.43518225e-04,1.07082956e-01,7.97986090e-04,2.50000000e-04
261,14.257629,6.10173421e-02,6.65617454e-02,6.56697843e-02,7.33613056e-02,8.60318858e-02,8.42604140e-04,1.08593863e-01,7.87506611e-04,2.50000000e-04
262,13.440622,6.15515888e-02,6.72529535e-02,6.44075367e-02,7.18946770e-02,8.78363114e-02,8.41024899e-04,1.05601871e-01,7.78507960e-04,2.50000000e-04
263,13.168142,6.19695780e-02,6.77951874e-02,6.60091660e-02,7.39763078e-02,8.92713932e-02,8.41171798e-04,1.11037897e-01,7.95677779e-04,2.50000000e-04
264,12.902161,6.22032293e-02,6.80595234e-02,6.54631406e-02,7.32799858e-02,8.99399934e-02,8.39786258e-04,1.09638686e-01,7.87592547e-04,2.50000000e-04
265,12.878980,5.97526640e-02,6.49155346e-02,6.31600956e-02,7.03306016e-02,8.21109321e-02,8.42034129e-04,1.00692760e-01,7.78336243e-04,2.50000000e-04
266,16.300620,6.00194679e-02,6.53279039e-02,6.68990309e-02,7.51368219e-02,8.31730632e-02,8.41260996e-04,1.14235853e-01,7.83423530e-04,2.50000000e-04
267,15.008027,6.09559080e-02,6.64790633e-02,6.33596563e-02,7.05531609e-02,8.59139901e-02,8.38535805e-04,1.01387361e-01,7.68162429e-04,2.50000000e-04
268,14.329936,5.91692026e-02,6.42400732e-02,6.41933928e-02,7.16396564e-02,8.03494681e-02,8.38908321e-04,1.03943590e-01,7.78820650e-04,2.50000000e-04
269,14.031367,5.98729828e-02,6.51374503e-02,6.38966834e-02,7.13764796e-02,8.24161271e-02,8.38484125e-04,1.03312366e-01,7.78215788e-04,2.50000000e-04
270,12.996874,5.96119990e-02,6.48259422e-02,6.38714738e-02,7.12231156e-02,8.17608292e-02,8.40062114e-04,1.02678613e-01,8.06109619e-04,2.50000000e-04
271,12.890983,6.15522046e-02,6.74447727e-02,6.67316778e-02,7.56602794e-02,8.83166302e-02,8.37558647e-04,1.16422103e-01,7.56184424e-04,2.50000000e-04
272,13.738074,5.97528299e-02,6.49614978e-02,6.35885381e-02,7.12648043e-02,8.20706839e-02,8.36303771e-04,1.03029378e-01,7.75677522e-04,2.50000000e-04
273,15.242856,6.03373978e-02,6.57995162e-02,6.46477040e-02,7.23750767e-02,8.40472028e-02,8.35782949e-04,1.07075477e-01,7.83055110e-04,2.50000000e-04
274,13.527754,5.97350109e-02,6.50335513e-02,6.53732945e-02,7.35347477e-02,8.23037118e-02,8.34591669e-04,1.09887404e-01,7.92290368e-04,2.50000000e-04
275,14.435456,6.19703691e-02,6.79231965e-02,6.48026692e-02,7.22599825e-02,8.94759665e-02,8.33525017e-04,1.05544626e-01,8.02310712e-04,2.50000000e-04
276,15.414439,6.03038763e-02,6.57544214e-02,6.49560450e-02,7.29130164e-02,8.40034604e-02,8.36217147e-04,1.08115250e-01,7.80031485e-04,2.50000000e-04
277,12.757824,6.01495762e-02,6.55239979e-02,6.38906031e-02,7.13595277e-02,8.34437392e-02,8.33824778e-04,1.03600391e-01,7.76186285e-04,2.50000000e-04
278,12.775152,5.95913523e-02,6.48302349e-02,6.46428009e-02,7.28743654e-02,8.18365876e-02,8.33890300e-04,1.07943262e-01,7.62616829e-04,2.50000000e-04
279,15.019222,5.93553320e-02,6.45995758e-02,6.45485435e-02,7.22401518e-02,8.12300969e-02,8.32612321e-04,1.05900630e-01,7.92833059e-04,2.50000000e-04
280,13.833152,5.93974230e-02,6.46242524e-02,6.34396700e-02,7.11672980e-02,8.12185573e-02,8.33485986e-04,1.03510768e-01,7.62250035e-04,2.50000000e-04
281,15.705149,5.91567165e-02,6.42992493e-02,6.36558655e-02,7.13680443e-02,8.05581433e-02,8.31998325e-04,1.03468545e-01,7.57399872e-04,2.50000000e-04
282,14.094603,5.89296234e-02,6.40679258e-02,6.59688183e-02,7.51251924e-02,8.00282929e-02,8.31183277e-04,1.14669828e-01,7.52604573e-04,2.50000000e-04
283,15.601645,6.15973475e-02,6.74741265e-02,6.30745779e-02,7.03635827e-02,8.83501870e-02,8.29736754e-04,1.01195734e-01,7.89441729e-04,2.50000000e-04
284,15.116113,5.89671291e-02,6.40548382e-02,6.38415474e-02,7.14376500e-02,7.98623299e-02,8.31574134e-04,1.03172993e-01,7.75482524e-04,2.50000000e-04
285,15.092734,5.98206113e-02,6.51739258e-02,6.37760164e-02,7.14314833e-02,8.24721983e-02,8.30401698e-04,1.03519587e-01,7.85124698e-04,2.50000000e-04
286,13.325432,5.98249701e-02,6.52175148e-02,6.36852382e-02,7.10622060e-02,8.26333713e-02,8.29785897e-04,1.02646962e-01,7.55235136e-04,2.50000000e-04
287,13.198499,6.03302727e-02,6.59547108e-02,6.62394185e-02,7.45980474e-02,8.45992152e-02,8.30469196e-04,1.11811667e-01,7.42003429e-04,2.50000000e-04
288,13.740482,6.05717790e-02,6.61863912e-02,6.28807799e-02,7.03397095e-02,8.51441035e-02,8.27204344e-04,1.00610884e-01,7.70950532e-04,2.50000000e-04
289,13.455780,5.91420233e-02,6.43904845e-02,6.47089184e-02,7.30103570e-02,8.06004304e-02,8.29231359e-04,1.07981460e-01,7.94773754e-04,2.50000000e-04
290,13.006091,5.89452592e-02,6.41794317e-02,6.37693981e-02,7.17028469e-02,8.02378950e-02,8.27336697e-04,1.05153224e-01,7.62334254e-04,2.50000000e-04
291,14.358097,6.18923542e-02,6.80234379e-02,6.81390381e-02,7.66323245e-02,8.99640327e-02,8.26701610e-04,1.17368614e-01,7.60186079e-04,2.50000000e-04
292,15.623370,6.28921024e-02,6.92146159e-02,6.58115412e-02,7.41196203e-02,9.29623295e-02,8.26962374e-04,1.11906556e-01,7.82026530e-04,2.50000000e-04
293,14.280697,6.08420183e-02,6.65677266e-02,6.28894339e-02,7.01193619e-02,8.61466658e-02,8.27018593e-04,1.00332395e-01,7.68371206e-04,2.50000000e-04
294,14.925475,5.91326796e-02,6.44288837e-02,6.28799727e-02,7.04093140e-02,8.07332275e-02,8.26381495e-04,1.00736560e-01,7.72486881e-04,2.50000000e-04
295,13.307335,6.03474411e-02,6.60098890e-02,6.64039622e-02,7.45780715e-02,8.45044203e-02,8.24734829e-04,1.12194135e-01,7.98519545e-04,2.50000000e-04
296,13.017823,5.99298882e-02,6.54087300e-02,6.29221717e-02,7.04852584e-02,8.30797909e-02,8.27566471e-04,1.01224573e-01,7.72105865e-04,2.50000000e-04
297,13.494388,5.87287495e-02,6.39132233e-02,6.42956907e-02,7.25573438e-02,7.95459328e-02,8.25986263e-04,1.06245980e-01,7.60988654e-04,2.50000000e-04
298,14.830757,5.86809509e-02,6.38181311e-02,6.49332314e-02,7.36198899e-02,7.92090761e-02,8.26100949e-04,1.09772896e-01,7.53142436e-04,2.50000000e-04
299,13.592392,5.93914525e-02,6.47831318e-02,6.27371004e-02,6.99786475e-02,8.16539792e-02,8.28119029e-04,9.98309374e-02,7.72695898e-04,1.25000000e-04
300,13.491936,5.61340214e-02,6.05615968e-02,6.06673945e-02,6.76004380e-02,7.16967697e-02,8.24931781e-04,9.35748268e-02,7.70272668e-04,1.25000000e-04
301,14.346983,5.55882526e-02,5.98907806e-02,6.08050852e-02,6.78828788e-02,7.00679418e-02,8.25884037e-04,9.43633743e-02,7.57972372e-04,1.25000000e-04
302,14.179948,5.54327798e-02,5.97224748e-02,6.05036592e-02,6.73673829e-02,6.96930041e-02,8.24298833e-04,9.33063827e-02,7.71210461e-04,1.25000000e-04
303,12.919738,5.54093822e-02,5.96860384e-02,6.01354142e-02,6.69336829e-02,6.96046327e-02,8.24640404e-04,9.20385962e-02,7.75052775e-04,1.25000000e-04
304,12.854824,5.53836043e-02,5.96933627e-02,6.10036321e-02,6.80462828e-02,6.96214047e-02,8.23254819e-04,9.47492383e-02,7.91693141e-04,1.25000000e-04
305,12.847219,5.55823081e-02,5.99703571e-02,6.05398488e-02,6.73775303e-02,7.01846892e-02,8.23740064e-04,9.31039777e-02,7.72495298e-04,1.25000000e-04
306,13.699872,5.54028536e-02,5.97426132e-02,6.01621761e-02,6.70191815e-02,6.96846206e-02,8.23635628e-04,9.22134358e-02,7.64255447e-04,1.25000000e-04
307,14.618302,5.54525836e-02,5.98170872e-02,6.05024961e-02,6.73878968e-02,6.98838202e-02,8.22824014e-04,9.29707404e-02,7.78414761e-04,1.25000000e-04
308,14.399365,5.53245090e-02,5.96361088e-02,6.03533109e-02,6.73070082e-02,6.94478875e-02,8.22402662e-04,9.27937452e-02,7.69746474e-04,1.25000000e-04
309,15.809403,5.55360461e-02,5.99543438e-02,6.03149355e-02,6.71510902e-02,7.01714805e-02,8.21373113e-04,9.26014163e-02,7.75889533e-04,1.25000000e-04
310,14.619533,5.54832609e-02,5.98824914e-02,6.02568068e-02,6.71916887e-02,6.99659910e-02,8.21634423e-04,9.25648928e-02,7.65585420e-04,1.25000000e-04
311,14.112419,5.54342295e-02,5.98590555e-02,6.08126208e-02,6.80226991e-02,6.99504770e-02,8.20990601e-04,9.46358465e-02,7.53978083e-04,1.25000000e-04
312,13.463873,5.57175418e-02,6.02414502e-02,6.11551950e-02,6.82719260e-02,7.07829381e-02,8.20600484e-04,9.51969666e-02,7.62834330e-04,1.25000000e-04
313,12.837999,5.55459198e-02,5.99900424e-02,6.01450807e-02,6.71015868e-02,7.02323818e-02,8.20323431e-04,9.23681552e-02,7.62967800e-04,1.25000000e-04
314,12.846036,5.55120720e-02,5.99827864e-02,6.04907699e-02,6.75459149e-02,7.01819682e-02,8.20335255e-04,9.31016356e-02,7.61979355e-04,1.25000000e-04
