epoch,seconds,train_step_rel_l2,train_full_rel_l2,test_step_rel_l2,test_full_rel_l2,train_pred_mse,train_recon_mse,test_pred_mse,test_recon_mse,lr
157,9.266785,3.65871500e-02,2.68322337e-02,4.33604613e-02,4.40636542e-02,1.91162765e-01,2.60391420e-02,3.16746618e-01,2.78488620e-02,5.00000000e-04
158,9.225499,3.71591577e-02,2.72447868e-02,4.10736403e-02,4.17865777e-02,2.02631069e-01,2.60192700e-02,2.93275203e-01,2.73589736e-02,5.00000000e-04
159,9.265470,3.76085685e-02,2.76026888e-02,4.52287110e-02,4.60487720e-02,1.94090828e-01,2.55613783e-02,3.21109203e-01,2.74960627e-02,5.00000000e-04
160,9.219647,3.77193272e-02,2.76644449e-02,4.33510564e-02,4.40927243e-02,1.96467753e-01,2.56408419e-02,3.14628148e-01,2.75490777e-02,5.00000000e-04
161,8.484767,3.77329846e-02,2.76916715e-02,4.43304233e-02,4.51209448e-02,1.97926042e-01,2.58171739e-02,3.66740086e-01,2.77016596e-02,5.00000000e-04
162,8.368155,3.68186937e-02,2.70102426e-02,4.25986281e-02,4.33497749e-02,1.94930778e-01,2.61907414e-02,2.97548737e-01,2.76296632e-02,5.00000000e-04
163,8.481881,3.66838891e-02,2.69014522e-02,4.26760550e-02,4.33849978e-02,1.93229622e-01,2.57373417e-02,3.04665887e-01,2.72427027e-02,5.00000000e-04
164,8.514146,3.64671446e-02,2.67434373e-02,4.32898862e-02,4.40679887e-02,1.94995771e-01,2.58218001e-02,3.07413333e-01,2.77305065e-02,5.00000000e-04
165,8.283062,3.73625629e-02,2.74076157e-02,4.41597769e-02,4.49556147e-02,2.03324960e-01,2.59416553e-02,3.29485246e-01,2.80617892e-02,5.00000000e-04
166,8.698263,3.76210733e-02,2.75885734e-02,4.24813854e-02,4.32275717e-02,1.96865657e-01,2.58233400e-02,3.09396695e-01,2.76598406e-02,5.00000000e-04
167,8.740007,3.77258337e-02,2.76628109e-02,4.20674569e-02,4.28209928e-02,1.97402807e-01,2.59325269e-02,3.08700619e-01,2.75359740e-02,5.00000000e-04
168,8.778141,3.70927818e-02,2.72020394e-02,4.05525864e-02,4.12218088e-02,1.96467695e-01,2.59379409e-02,2.98237013e-01,2.76153256e-02,5.00000000e-04
169,8.826023,3.69310743e-02,2.70813299e-02,4.12658033e-02,4.19426319e-02,1.93638020e-01,2.59379124e-02,3.03590376e-01,2.75550564e-02,5.00000000e-04
170,8.815911,3.66263853e-02,2.68690437e-02,4.08833359e-02,4.15879986e-02,1.93533140e-01,2.59368097e-02,2.97950919e-01,2.72472154e-02,5.00000000e-04
171,8.797250,3.62288370e-02,2.65505315e-02,4.32119248e-02,4.39802621e-02,1.93853193e-01,2.63783573e-02,3.05255771e-01,2.81502635e-02,5.00000000e-04
172,8.740442,3.67155471e-02,2.69212158e-02,4.36594352e-02,4.44315928e-02,1.90696890e-01,2.61796086e-02,3.12122998e-01,2.78346335e-02,5.00000000e-04
173,8.865420,3.71735501e-02,2.72651950e-02,4.04529320e-02,4.11407985e-02,1.92365571e-01,2.61114774e-02,3.05758257e-01,2.80061372e-02,5.00000000e-04
174,8.709445,3.63248630e-02,2.66343292e-02,4.12716766e-02,4.19719711e-02,1.92479083e-01,2.60694310e-02,2.98991403e-01,2.76400774e-02,5.00000000e-04
175,8.248694,3.63093813e-02,2.66180053e-02,4.15780512e-02,4.23105757e-02,1.89462999e-01,2.59963910e-02,3.10699146e-01,2.74895108e-02,5.00000000e-04
176,8.099243,3.70830296e-02,2.71982277e-02,4.51939804e-02,4.60186979e-02,1.92151337e-01,2.54088863e-02,3.01944203e-01,2.69528053e-02,5.00000000e-04
177,8.248943,3.77840112e-02,2.77282411e-02,4.12034429e-02,4.18756908e-02,1.93147337e-01,2.55201116e-02,3.11394102e-01,2.73585244e-02,5.00000000e-04
178,8.789099,3.67737273e-02,2.69682999e-02,4.17017876e-02,4.24497570e-02,1.92662133e-01,2.54437411e-02,2.98385239e-01,2.72359279e-02,5.00000000e-04
179,8.923555,3.69270711e-02,2.70725440e-02,4.23236335e-02,4.31266628e-02,1.94306995e-01,2.55915681e-02,3.14613202e-01,2.67552435e-02,5.00000000e-04
180,8.932806,3.73321294e-02,2.73887231e-02,4.22270021e-02,4.30078714e-02,1.94087090e-01,2.58488498e-02,3.00993325e-01,2.68780500e-02,5.00000000e-04
181,8.817103,3.67884319e-02,2.69812519e-02,4.12498208e-02,4.19548839e-02,1.89280154e-01,2.55987169e-02,2.92256423e-01,2.77448339e-02,5.00000000e-04
182,8.407709,3.61861802e-02,2.65271066e-02,4.25181664e-02,4.32819082e-02,1.86677917e-01,2.53250531e-02,3.11524559e-01,2.76555773e-02,5.00000000e-04
183,8.188472,3.62128671e-02,2.65480607e-02,4.04613304e-02,4.11162578e-02,1.92763348e-01,2.57226093e-02,2.96695994e-01,2.72519103e-02,5.00000000e-04
184,8.217364,3.66168304e-02,2.68565799e-02,4.38649683e-02,4.46585049e-02,1.89268795e-01,2.55157725e-02,3.00088636e-01,2.67242050e-02,5.00000000e-04
185,8.375934,3.64460961e-02,2.67218540e-02,4.16387757e-02,4.23156396e-02,1.85403924e-01,2.53924948e-02,2.95862826e-01,2.69268544e-02,5.00000000e-04
186,8.521008,3.56626403e-02,2.61474706e-02,4.14372145e-02,4.21121603e-02,1.85152841e-01,2.52244013e-02,2.98537959e-01,2.71188975e-02,5.00000000e-04
187,8.482332,3.71724751e-02,2.72637817e-02,4.24547915e-02,4.31787851e-02,1.88164235e-01,2.52128822e-02,3.07995477e-01,2.73532370e-02,5.00000000e-04
188,8.284282,3.65519175e-02,2.68079056e-02,4.26155225e-02,4.33705337e-02,1.91323886e-01,2.52426117e-02,3.03441175e-01,2.72101326e-02,5.00000000e-04
189,8.429919,3.53785579e-02,2.59348629e-02,4.08093182e-02,4.14994109e-02,1.85633510e-01,2.60856103e-02,3.06466513e-01,2.75668678e-02,5.00000000e-04
190,8.406159,3.60455356e-02,2.64299890e-02,4.20873395e-02,4.27659357e-02,1.81269167e-01,2.57302753e-02,3.04845940e-01,2.70448958e-02,5.00000000e-04
191,8.357783,3.60901659e-02,2.64534163e-02,4.26795890e-02,4.34383990e-02,1.87416942e-01,2.53451852e-02,2.97252383e-01,2.69426945e-02,5.00000000e-04
192,8.304848,3.68766287e-02,2.70385067e-02,4.42654022e-02,4.49426723e-02,1.88558374e-01,2.53667826e-02,3.20266206e-01,2.70458891e-02,5.00000000e-04
193,8.703070,3.61055033e-02,2.64809407e-02,4.43155209e-02,4.50773355e-02,1.84666693e-01,2.53369372e-02,3.13996871e-01,2.69307972e-02,5.00000000e-04
194,8.643872,3.66388351e-02,2.68683123e-02,4.06741192e-02,4.13421561e-02,1.93583606e-01,2.59760302e-02,3.03779000e-01,2.71932179e-02,5.00000000e-04
195,8.440821,3.64780670e-02,2.67470653e-02,4.10355505e-02,4.17269447e-02,1.85874029e-01,2.54929796e-02,2.93023784e-01,2.71442817e-02,5.00000000e-04
196,8.608963,3.58992928e-02,2.63197120e-02,4.11492387e-02,4.18042058e-02,1.90494850e-01,2.54254039e-02,2.90573539e-01,2.77295180e-02,5.00000000e-04
197,8.790162,3.64194516e-02,2.66979023e-02,4.32332897e-02,4.40314114e-02,1.80705952e-01,2.57185964e-02,3.17684014e-01,2.72671681e-02,5.00000000e-04
198,8.782614,3.62523377e-02,2.65807910e-02,4.10855597e-02,4.17654714e-02,1.88088363e-01,2.55159041e-02,3.05162034e-01,2.72463194e-02,5.00000000e-04
199,8.661367,3.61953806e-02,2.65516340e-02,4.51261076e-02,4.59641899e-02,1.86546319e-01,2.54272903e-02,3.05657617e-01,2.69294041e-02,2.50000000e-04
200,8.337154,3.48731321e-02,2.55716243e-02,3.88108462e-02,3.94320226e-02,1.68372672e-01,2.52349226e-02,2.85162994e-01,2.67028584e-02,2.50000000e-04
201,8.758011,3.34846003e-02,2.45499523e-02,3.83086471e-02,3.89622661e-02,1.60326073e-01,2.48955263e-02,2.72336804e-01,2.58374574e-02,2.50000000e-04
202,8.755084,3.32692508e-02,2.43901737e-02,3.95926703e-02,4.02770987e-02,1.57306081e-01,2.41193393e-02,2.81787487e-01,2.57051875e-02,2.50000000e-04
203,8.701277,3.33798370e-02,2.44800762e-02,3.85890729e-02,3.92481542e-02,1.57045562e-01,2.39350764e-02,2.80341793e-01,2.52941092e-02,2.50000000e-04
204,6.111705,3.29202957e-02,2.41392607e-02,4.03555016e-02,4.10130903e-02,1.55686588e-01,2.39050361e-02,2.76822384e-01,2.52096630e-02,2.50000000e-04
205,5.099784,3.32340647e-02,2.43682683e-02,3.78388572e-02,3.84662220e-02,1.55904431e-01,2.38118137e-02,2.66105656e-01,2.52030569e-02,2.50000000e-04
206,5.133463,3.30296075e-02,2.42124543e-02,3.87567399e-02,3.94178788e-02,1.56641916e-01,2.36323694e-02,2.73539026e-01,2.52493635e-02,2.50000000e-04
207,5.246668,3.33135799e-02,2.44247386e-02,3.84857889e-02,3.91096808e-02,1.56206421e-01,2.35249070e-02,2.91538835e-01,2.47965351e-02,2.50000000e-04
208,5.176744,3.32617387e-02,2.43938191e-02,3.78088052e-02,3.84475973e-02,1.56815583e-01,2.35091233e-02,2.68395862e-01,2.52089603e-02,2.50000000e-04
209,5.212762,3.30621687e-02,2.42307760e-02,3.79748147e-02,3.85907720e-02,1.55073554e-01,2.32446432e-02,2.78454810e-01,2.47410578e-02,2.50000000e-04
210,5.246461,3.26655081e-02,2.39493573e-02,3.93419773e-02,3.99735984e-02,1.51884119e-01,2.34102317e-02,2.73114398e-01,2.52232970e-02,2.50000000e-04
211,5.328714,3.31164848e-02,2.42817792e-02,3.86085350e-02,3.92470619e-02,1.55750836e-01,2.34081037e-02,2.77022666e-01,2.50708443e-02,2.50000000e-04
212,5.703186,3.29806243e-02,2.41680196e-02,3.75516657e-02,3.81764056e-02,1.55912825e-01,2.33843876e-02,2.69271861e-01,2.50986720e-02,2.50000000e-04
213,5.234807,3.28961965e-02,2.41168852e-02,4.07024852e-02,4.14002831e-02,1.53124897e-01,2.31752292e-02,2.76527422e-01,2.48955086e-02,2.50000000e-04
214,5.304874,3.31731236e-02,2.43166400e-02,3.84542686e-02,3.90603551e-02,1.54772392e-01,2.36495566e-02,2.82692105e-01,2.51158832e-02,2.50000000e-04
215,5.445601,3.26956727e-02,2.39658617e-02,3.83688053e-02,3.90189543e-02,1.54902351e-01,2.32290447e-02,2.75355018e-01,2.49043328e-02,2.50000000e-04
216,5.296520,3.31211627e-02,2.42719293e-02,3.87829330e-02,3.94322333e-02,1.52844393e-01,2.33268485e-02,2.70093045e-01,2.49916431e-02,2.50000000e-04
217,5.744348,3.30768497e-02,2.42482322e-02,3.87102959e-02,3.93540774e-02,1.53918162e-01,2.33350803e-02,2.68399871e-01,2.47975648e-02,2.50000000e-04
218,5.407789,3.31201800e-02,2.42725595e-02,3.85826876e-02,3.92144191e-02,1.54222822e-01,2.30794458e-02,2.72212316e-01,2.46963046e-02,2.50000000e-04
219,5.368299,3.31772239e-02,2.43176694e-02,3.82883341e-02,3.89102943e-02,1.54584121e-01,2.29376002e-02,2.68689786e-01,2.48626639e-02,2.50000000e-04
220,5.609098,3.32301050e-02,2.43638144e-02,3.91184620e-02,3.97816566e-02,1.52687891e-01,2.29407255e-02,2.74076926e-01,2.46295226e-02,2.50000000e-04
221,5.474443,3.32994640e-02,2.44069623e-02,3.79187859e-02,3.84948148e-02,1.53209529e-01,2.29294998e-02,2.87277075e-01,2.43558127e-02,2.50000000e-04
222,5.940076,3.28145706e-02,2.40501783e-02,3.87725338e-02,3.93929407e-02,1.51230988e-01,2.27525426e-02,2.70722815e-01,2.46894228e-02,2.50000000e-04
223,5.511089,3.31399218e-02,2.42949106e-02,3.86915775e-02,3.93396609e-02,1.53112656e-01,2.28485785e-02,2.73812085e-01,2.42289210e-02,2.50000000e-04
224,6.433408,3.26886556e-02,2.39566980e-02,3.80762888e-02,3.86662304e-02,1.50769385e-01,2.27200888e-02,2.72627377e-01,2.46824802e-02,2.50000000e-04
225,8.602078,3.30166887e-02,2.41918808e-02,3.78354584e-02,3.84531456e-02,1.54821981e-01,2.29291004e-02,2.72747685e-01,2.46827210e-02,2.50000000e-04
226,8.561546,3.26819218e-02,2.39593625e-02,3.96796415e-02,4.03143789e-02,1.53019676e-01,2.31393773e-02,2.98712709e-01,2.46129177e-02,2.50000000e-04
227,8.686963,3.33699671e-02,2.44584260e-02,3.85690921e-02,3.91819306e-02,1.53075503e-01,2.30531274e-02,2.77257932e-01,2.47639170e-02,2.50000000e-04
228,8.230033,3.24595134e-02,2.37951293e-02,3.77790117e-02,3.83669893e-02,1.49181369e-01,2.31077041e-02,2.70021155e-01,2.45297927e-02,2.50000000e-04
229,8.045589,3.25246855e-02,2.38360366e-02,3.89087829e-02,3.95478751e-02,1.53236808e-01,2.31884667e-02,2.70067839e-01,2.47665648e-02,2.50000000e-04
230,8.106111,3.30662292e-02,2.42397134e-02,3.76312793e-02,3.82719025e-02,1.51347513e-01,2.29776428e-02,2.68434671e-01,2.46676193e-02,2.50000000e-04
231,8.142135,3.28679888e-02,2.40903382e-02,3.73549672e-02,3.79544580e-02,1.51895365e-01,2.29122637e-02,2.70705527e-01,2.44265481e-02,2.50000000e-04
232,7.867448,3.28016362e-02,2.40466902e-02,3.83987888e-02,3.90071505e-02,1.49969114e-01,2.29423275e-02,2.76092702e-01,2.44843170e-02,2.50000000e-04
233,8.122816,3.30619442e-02,2.42366492e-02,3.85735410e-02,3.91952986e-02,1.50988813e-01,2.27373752e-02,2.72432798e-01,2.45754150e-02,2.50000000e-04
234,8.272264,3.27432520e-02,2.39977525e-02,3.80537616e-02,3.86529583e-02,1.51997952e-01,2.30493527e-02,2.63861980e-01,2.47690531e-02,2.50000000e-04
235,8.236468,3.25011940e-02,2.38247295e-02,3.93278956e-02,3.98985727e-02,1.49578520e-01,2.28226614e-02,2.77043108e-01,2.42278421e-02,2.50000000e-04
236,8.238689,3.26094866e-02,2.38977750e-02,3.91584522e-02,3.98255599e-02,1.48694364e-01,2.26859043e-02,2.72892269e-01,2.44147182e-02,2.50000000e-04
237,8.561073,3.26326684e-02,2.39116784e-02,3.89511566e-02,3.95708738e-02,1.48760079e-01,2.26027930e-02,2.78005249e-01,2.42749015e-02,2.50000000e-04
238,8.677566,3.25727277e-02,2.38742522e-02,3.86984767e-02,3.92884634e-02,1.49711157e-01,2.25682832e-02,2.80508791e-01,2.42743546e-02,2.50000000e-04
239,8.546774,3.24615424e-02,2.37860708e-02,3.79998616e-02,3.86467975e-02,1.47899892e-01,2.25271299e-02,2.62346381e-01,2.42068632e-02,2.50000000e-04
240,8.526614,3.28711256e-02,2.40908932e-02,3.76336492e-02,3.82370849e-02,1.52364844e-01,2.33611327e-02,2.66949600e-01,2.42057330e-02,2.50000000e-04
241,8.325325,3.23178265e-02,2.36853798e-02,3.89543780e-02,3.95958944e-02,1.47996228e-01,2.26784165e-02,2.78933597e-01,2.44430681e-02,2.50000000e-04
242,7.979620,3.21293265e-02,2.35525479e-02,3.82709234e-02,3.88513210e-02,1.47499653e-01,2.28118417e-02,2.64975580e-01,2.47405864e-02,2.50000000e-04
243,7.980415,3.22165547e-02,2.36072889e-02,3.87555911e-02,3.93879539e-02,1.46687240e-01,2.27301549e-02,2.63676806e-01,2.44579836e-02,2.50000000e-04
244,7.976289,3.24736415e-02,2.38002950e-02,3.81072838e-02,3.87049158e-02,1.49536259e-01,2.29339430e-02,2.79621567e-01,2.45571210e-02,2.50000000e-04
245,8.563912,3.25551565e-02,2.38537374e-02,3.79462938e-02,3.85701965e-02,1.51106526e-01,2.26999118e-02,2.69952742e-01,2.45697895e-02,2.50000000e-04
246,8.621569,3.22842846e-02,2.36569024e-02,3.79263481e-02,3.85318673e-02,1.46080454e-01,2.25041115e-02,2.66492271e-01,2.41583892e-02,2.50000000e-04
247,8.642944,3.24720115e-02,2.38025365e-02,4.16526430e-02,4.24362826e-02,1.47219939e-01,2.26268237e-02,2.74329009e-01,2.43777222e-02,2.50000000e-04
248,8.574668,3.23100598e-02,2.36839203e-02,3.75983724e-02,3.81927919e-02,1.49799508e-01,2.28374331e-02,2.60267911e-01,2.46228235e-02,2.50000000e-04
249,8.673534,3.24547773e-02,2.37840031e-02,3.70912357e-02,3.76635793e-02,1.47349750e-01,2.27664745e-02,2.74747563e-01,2.47411010e-02,2.50000000e-04
250,8.842109,3.20347267e-02,2.34733024e-02,3.77394333e-02,3.83558117e-02,1.45109694e-01,2.28458724e-02,2.62885255e-01,2.43345818e-02,2.50000000e-04
251,8.916425,3.26002843e-02,2.38881120e-02,3.79363376e-02,3.85354578e-02,1.49431973e-01,2.28498211e-02,2.71816339e-01,2.46798348e-02,2.50000000e-04
252,8.913046,3.19090943e-02,2.33862133e-02,3.82582374e-02,3.88596798e-02,1.45025674e-01,2.27066834e-02,2.72163704e-01,2.46452691e-02,2.50000000e-04
253,8.966549,3.25191131e-02,2.38316212e-02,3.81982212e-02,3.87781754e-02,1.49156375e-01,2.29992121e-02,2.86010174e-01,2.46353647e-02,2.50000000e-04
254,8.853968,3.26294900e-02,2.39138830e-02,3.71583028e-02,3.77376395e-02,1.48655231e-01,2.29236618e-02,2.69138032e-01,2.49955879e-02,2.50000000e-04
255,8.953257,3.24893084e-02,2.38109124e-02,3.85191213e-02,3.91065112e-02,1.46253182e-01,2.30992518e-02,2.76232132e-01,2.48509696e-02,2.50000000e-04
256,8.933482,3.19517597e-02,2.34125971e-02,3.79846358e-02,3.85383007e-02,1.46477010e-01,2.30306833e-02,2.71350912e-01,2.46359985e-02,2.50000000e-04
257,8.930194,3.20943879e-02,2.35223604e-02,3.71019742e-02,3.76854822e-02,1.44742222e-01,2.26818946e-02,2.61327722e-01,2.43881242e-02,2.50000000e-04
258,8.894605,3.22468174e-02,2.36244983e-02,4.04605610e-02,4.11335902e-02,1.47431842e-01,2.26609628e-02,2.78216179e-01,2.46360761e-02,2.50000000e-04
259,8.924203,3.24192614e-02,2.37533041e-02,3.81106283e-02,3.87210214e-02,1.48421092e-01,2.28897891e-02,2.74275143e-01,2.47172046e-02,2.50000000e-04
260,8.858982,3.24623247e-02,2.37876076e-02,3.75038901e-02,3.80964768e-02,1.45093588e-01,2.26592209e-02,2.73234787e-01,2.45147549e-02,2.50000000e-04
261,8.736723,3.24653115e-02,2.37857866e-02,3.69916443e-02,3.75945543e-02,1.47950533e-01,2.27790439e-02,2.57305362e-01,2.44593942e-02,2.50000000e-04
262,8.725109,3.20802490e-02,2.35092982e-02,3.89739871e-02,3.95797515e-02,1.44139604e-01,2.25258437e-02,2.74382917e-01,2.43192058e-02,2.50000000e-04
263,8.789693,3.24703079e-02,2.37904511e-02,3.81270955e-02,3.86926441e-02,1.49464278e-01,2.24603544e-02,2.67537642e-01,2.42643256e-02,2.50000000e-04
264,8.929334,3.23416907e-02,2.36994797e-02,3.72736728e-02,3.78727862e-02,1.46852314e-01,2.24264692e-02,2.62708219e-01,2.38797707e-02,2.50000000e-04
265,8.928109,3.20470094e-02,2.34831812e-02,3.89447047e-02,3.95594025e-02,1.44372646e-01,2.23884964e-02,2.77941370e-01,2.42858605e-02,2.50000000e-04
266,9.097802,3.20332294e-02,2.34771257e-02,3.84565793e-02,3.90762889e-02,1.42163991e-01,2.24490478e-02,2.64375955e-01,2.42603510e-02,2.50000000e-04
267,8.714116,3.20937019e-02,2.35215166e-02,3.79961833e-02,3.85725777e-02,1.43226285e-01,2.24999226e-02,2.73090820e-01,2.43303482e-02,2.50000000e-04
268,8.832721,3.25979663e-02,2.38934520e-02,3.82667428e-02,3.88432080e-02,1.46426839e-01,2.25165802e-02,2.62082187e-01,2.46389795e-02,2.50000000e-04
269,8.705366,3.17783461e-02,2.32879472e-02,3.71320124e-02,3.77030015e-02,1.42230710e-01,2.28337736e-02,2.68149736e-01,2.43932264e-02,2.50000000e-04
270,8.524586,3.19694088e-02,2.34264087e-02,3.86691503e-02,3.93010177e-02,1.43340459e-01,2.24931856e-02,2.68608304e-01,2.43360418e-02,2.50000000e-04
271,8.245027,3.19717975e-02,2.34256003e-02,3.83348686e-02,3.88947365e-02,1.44305528e-01,2.26042989e-02,2.72405131e-01,2.42689618e-02,2.50000000e-04
272,8.462972,3.25038493e-02,2.38193028e-02,3.68198982e-02,3.73921025e-02,1.46961389e-01,2.24246154e-02,2.74500374e-01,2.43087705e-02,2.50000000e-04
273,8.033564,3.19368491e-02,2.34028212e-02,3.71283728e-02,3.77039893e-02,1.41580314e-01,2.27847111e-02,2.61795078e-01,2.46272019e-02,2.50000000e-04
274,8.392894,3.16561947e-02,2.32025433e-02,3.90583520e-02,3.96397224e-02,1.45397150e-01,2.28172508e-02,2.73423951e-01,2.43288445e-02,2.50000000e-04
275,8.258503,3.21144495e-02,2.35344882e-02,3.72681206e-02,3.78486744e-02,1.44125845e-01,2.30184978e-02,2.71268228e-01,2.43179608e-02,2.50000000e-04
276,8.079934,3.20494854e-02,2.34846525e-02,3.72926432e-02,3.79004918e-02,1.43624655e-01,2.23931733e-02,2.73999214e-01,2.43573177e-02,2.50000000e-04
277,7.979475,3.20658737e-02,2.34982635e-02,4.02067585e-02,4.08196557e-02,1.46827547e-01,2.29409717e-02,2.72575434e-01,2.46208606e-02,2.50000000e-04
278,8.693916,3.24328872e-02,2.37736780e-02,3.95130806e-02,4.01107058e-02,1.45028617e-01,2.25623006e-02,3.04553579e-01,2.45053135e-02,2.50000000e-04
279,8.649557,3.18811481e-02,2.33639534e-02,3.68842977e-02,3.74742948e-02,1.45719579e-01,2.27837660e-02,2.65664835e-01,2.47200793e-02,2.50000000e-04
280,8.990646,3.21434515e-02,2.35523876e-02,3.80401824e-02,3.86040986e-02,1.42867001e-01,2.29188851e-02,2.67352353e-01,2.47915745e-02,2.50000000e-04
281,8.215617,3.24766064e-02,2.37891232e-02,3.74492617e-02,3.80237702e-02,1.46211333e-01,2.30060175e-02,2.68066112e-01,2.45737352e-02,2.50000000e-04
282,8.110159,3.24004115e-02,2.37367211e-02,3.66697709e-02,3.72327875e-02,1.42520444e-01,2.25216354e-02,2.65811316e-01,2.43472265e-02,2.50000000e-04
283,8.556610,3.18845698e-02,2.33613688e-02,3.70600952e-02,3.76173368e-02,1.43664461e-01,2.25788127e-02,2.68074202e-01,2.42769227e-02,2.50000000e-04
284,8.597739,3.23158586e-02,2.36744265e-02,3.69072012e-02,3.74988692e-02,1.43761623e-01,2.24927577e-02,2.59695564e-01,2.43914588e-02,2.50000000e-04
285,8.512781,3.23837698e-02,2.37236593e-02,3.96648756e-02,4.02717990e-02,1.44602773e-01,2.25160271e-02,2.76692878e-01,2.44159079e-02,2.50000000e-04
286,8.638204,3.25284642e-02,2.38449471e-02,4.01078497e-02,4.07160649e-02,1.42877923e-01,2.24298288e-02,2.78688160e-01,2.42264286e-02,2.50000000e-04
287,8.540292,3.25405969e-02,2.38563831e-02,3.69207545e-02,3.74925156e-02,1.46649107e-01,2.26328746e-02,2.60329796e-01,2.42588774e-02,2.50000000e-04
288,8.836339,3.17271968e-02,2.32504160e-02,3.70193811e-02,3.75796071e-02,1.39950643e-01,2.24719326e-02,2.64460725e-01,2.44545666e-02,2.50000000e-04
289,8.718057,3.18812693e-02,2.33650766e-02,3.85912208e-02,3.91839224e-02,1.41479002e-01,2.27107822e-02,2.60448558e-01,2.44108717e-02,2.50000000e-04
290,8.677052,3.20623227e-02,2.34909778e-02,3.69068904e-02,3.75026622e-02,1.49176017e-01,2.32047831e-02,2.64091072e-01,2.49482091e-02,2.50000000e-04
291,8.187172,3.13192435e-02,2.29525563e-02,3.82300047e-02,3.87846372e-02,1.39156150e-01,2.27802479e-02,2.71110190e-01,2.44703486e-02,2.50000000e-04
292,8.340349,3.17288960e-02,2.32516147e-02,3.79237882e-02,3.85177061e-02,1.41147713e-01,2.28140868e-02,2.74974169e-01,2.46623660e-02,2.50000000e-04
293,8.935538,3.20289237e-02,2.34707923e-02,3.86938973e-02,3.93477543e-02,1.43996045e-01,2.27523182e-02,2.73829677e-01,2.44500656e-02,2.50000000e-04
294,8.686639,3.23584097e-02,2.37193279e-02,3.71562998e-02,3.77255017e-02,1.42917588e-01,2.26731190e-02,2.68657859e-01,2.43974270e-02,2.50000000e-04
295,8.893479,3.15715555e-02,2.31345203e-02,3.71204571e-02,3.76857075e-02,1.41607574e-01,2.24940536e-02,2.60520228e-01,2.43188636e-02,2.50000000e-04
296,8.422455,3.13704234e-02,2.29884044e-02,3.76054246e-02,3.81733967e-02,1.41613566e-01,2.27389040e-02,2.69637996e-01,2.42239804e-02,2.50000000e-04
297,8.127122,3.21811267e-02,2.35837869e-02,3.85178963e-02,3.91080078e-02,1.42355297e-01,2.25964622e-02,2.65077763e-01,2.47898373e-02,2.50000000e-04
298,8.338729,3.15835435e-02,2.31422850e-02,3.99294272e-02,4.06050541e-02,1.41822633e-01,2.27339139e-02,2.82460751e-01,2.45607128e-02,2.50000000e-04
299,8.480871,3.19198376e-02,2.33962483e-02,3.83309865e-02,3.89207299e-02,1.42745429e-01,2.26250006e-02,2.65771759e-01,2.47248941e-02,1.25000000e-04
300,8.669042,3.07322309e-02,2.25282133e-02,3.69262270e-02,3.74896339e-02,1.32028477e-01,2.26410432e-02,2.58823746e-01,2.44160999e-02,1.25000000e-04
301,8.109598,3.07150916e-02,2.25118300e-02,3.65652015e-02,3.71362731e-02,1.30980955e-01,2.23645968e-02,2.55787009e-01,2.42677360e-02,1.25000000e-04
302,8.220688,3.06866245e-02,2.25013615e-02,3.62253950e-02,3.67922059e-02,1.28951444e-01,2.22785865e-02,2.52497898e-01,2.39783433e-02,1.25000000e-04
303,8.028348,3.06007884e-02,2.24274972e-02,3.60936239e-02,3.66597530e-02,1.29681722e-01,2.19596602e-02,2.55566593e-01,2.38506368e-02,1.25000000e-04
304,7.898761,3.03310670e-02,2.22356343e-02,3.62622103e-02,3.68325113e-02,1.29214209e-01,2.19199598e-02,2.53222923e-01,2.34981773e-02,1.25000000e-04
305,8.326880,3.05550044e-02,2.24040177e-02,3.71554229e-02,3.77635919e-02,1.29196150e-01,2.19127930e-02,2.58568434e-01,2.33616649e-02,1.25000000e-04
306,8.180950,3.03567048e-02,2.22518319e-02,3.65149275e-02,3.70774099e-02,1.29309806e-01,2.16682857e-02,2.64258019e-01,2.33541518e-02,1.25000000e-04
307,8.418640,3.05341290e-02,2.23813302e-02,3.61449057e-02,3.66954076e-02,1.28367918e-01,2.14780229e-02,2.53286313e-01,2.30871064e-02,1.25000000e-04
308,8.046332,3.06279658e-02,2.24541479e-02,3.60403083e-02,3.65986541e-02,1.28327886e-01,2.13505019e-02,2.58912413e-01,2.30885578e-02,1.25000000e-04
309,8.657425,3.04678888e-02,2.23308762e-02,3.68492560e-02,3.74016535e-02,1.27733897e-01,2.12487983e-02,2.65040100e-01,2.30087961e-02,1.25000000e-04
310,8.615972,3.02421998e-02,2.21690972e-02,3.62567141e-02,3.68057533e-02,1.28205017e-01,2.13576701e-02,2.55940914e-01,2.29491512e-02,1.25000000e-04
311,8.560023,3.02458184e-02,2.21722893e-02,3.63255106e-02,3.68845299e-02,1.28131731e-01,2.11863694e-02,2.57185657e-01,2.29587807e-02,1.25000000e-04
312,8.621343,3.03014248e-02,2.22097672e-02,3.72799674e-02,3.78649805e-02,1.26093077e-01,2.11772710e-02,2.58879868e-01,2.31763695e-02,1.25000000e-04
313,8.628704,3.03972564e-02,2.22837438e-02,3.69259093e-02,3.74650648e-02,1.27224434e-01,2.12080503e-02,2.60822554e-01,2.28569273e-02,1.25000000e-04
314,8.636192,3.05609743e-02,2.23971526e-02,3.62074233e-02,3.67535460e-02,1.28166110e-01,2.11248807e-02,2.55620082e-01,2.28838946e-02,1.25000000e-04
